method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_pseudo_added_total_mean,n_pseudo_added_total_std,n_pseudo_added_total_count,pseudo_label_fraction_mean,pseudo_label_fraction_std,pseudo_label_fraction_count
random_forest,50,0.6493724283121451,0.2955780636281417,3,0.5951814123520398,0.27367962759916326,3,0.5920605989288258,0.29025950626201336,3,0.5920605989288258,0.29025950626201336,3,0.8540762723537357,0.08075837851440908,3,0.7615714299930089,0.24133558265500699,2,1.3206380736444605,1.515355659655711,3,2.3181,1.3189155090452156,3,,,0,,,0
random_forest,100,0.7335960620770771,0.20402477944821681,3,0.6946978533155788,0.20055014403979657,3,0.699661463088621,0.20581146825805458,3,0.699661463088621,0.20581146825805458,3,0.8954072799780907,0.07134287353862298,3,0.7646125034399842,0.26447926943216155,2,0.9898328768387343,1.0497593398117977,3,1.9301000000000001,0.7071188018996525,3,,,0,,,0
random_forest,250,0.7848852527267449,0.1523288072270967,3,0.7581691044198825,0.1502955317108074,3,0.7627994357501198,0.1537595937874777,3,0.7627994357501198,0.1537595937874777,3,0.9292523339419244,0.05008691336965567,3,0.8241879698034551,0.19389457582127206,2,0.8018779846958212,0.827695682799822,3,2.722766666666667,0.6094318036772726,3,,,0,,,0
random_forest,500,0.8395781511201106,0.09934936433564982,3,0.8211471562465887,0.10186330434404417,3,0.8251420974461864,0.10043339896203476,3,0.8251420974461864,0.10043339896203476,3,0.9485280576320134,0.04215530939049446,3,0.8621488975688139,0.14970269037170392,2,0.6439574780740788,0.611764481076994,3,4.874766666666667,2.8895002168771913,3,,,0,,,0
rpl_lite_xgboost,50,0.6003509882472998,0.32045969949693026,3,0.5749680535257866,0.3037922355667904,3,0.5580918970969286,0.3365118192202587,3,0.5580918970969286,0.3365118192202587,3,0.7871845491668111,0.09386799730053047,3,0.7033149043038983,0.2178387240602201,2,1.6863857905069988,1.359766044592166,3,27.397100000000005,15.780946104717552,3,1483.0,532.9268242451303,3,0.32197676289039495,0.23396505345359236,3
rpl_lite_xgboost,100,0.6821385441222606,0.20346376131920518,3,0.6694467181080909,0.1963811898856619,3,0.6624750114357568,0.19987367617462493,3,0.6624750114357568,0.19987367617462493,3,0.8598462834014603,0.051582468979241874,3,0.7377385771996754,0.21339872285816588,2,1.369839866956075,1.12624224030236,3,31.317566666666664,27.714656164624042,3,2701.3333333333335,1427.8859665019938,3,0.4126960532634653,0.12099397940909225,3
rpl_lite_xgboost,250,0.7592997920351626,0.15120465877490477,3,0.7456713549810946,0.14486919815289706,3,0.7427287228157291,0.14984199615320115,3,0.7427287228157291,0.14984199615320115,3,0.9062455615927925,0.04766659104217383,3,0.7911013882211748,0.19581519049386684,2,0.9768299460411072,0.7393039663704656,3,32.5671,35.32552698601962,3,3221.0,2411.832705641086,3,0.4524456209009038,0.06191513317648782,3
rpl_lite_xgboost,500,0.8157749620580935,0.11217146142044031,3,0.8020423633903228,0.1153660514768173,3,0.8006641134424655,0.11439935762159022,3,0.8006641134424655,0.11439935762159022,3,0.9402641170924797,0.04865350699706387,3,0.8487518633696084,0.16028174702292416,2,0.6601689060529073,0.5076909988425093,3,32.9275,33.74004682880568,3,3139.6666666666665,2482.12335175618,3,0.4545023384726823,0.05837513628921512,3
rpl_lr,50,0.6293693557961473,0.31810780583023296,3,0.5610852126750384,0.31080988481445926,3,0.5305816623998026,0.3313339171791035,3,0.5305816623998026,0.3313339171791035,3,0.8203010350640813,0.12209851935660833,3,0.7092055873373792,0.3008766152214816,2,1.9216685593128204,1.5383663445765499,3,0.4863666666666666,0.2443878543081332,3,,,0,,,0
rpl_lr,100,0.6979957262832533,0.24530859206875671,3,0.6701161204399199,0.23982170532395514,3,0.6695828523120446,0.2439717667910928,3,0.6695828523120446,0.2439717667910928,3,0.8688771996256941,0.07962170679609318,3,0.72525375801333,0.24524664594768275,2,1.5087580879529316,1.166365609231179,3,0.5523666666666667,0.44706040233209354,3,,,0,,,0
