timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision
2026-06-29T09:26:40.446512+00:00,phoneme,1489,rpl_lr,0,500,3823,400,100,1081,2,5,5,,,,,,,,,,,,,,,stratified_labeled_val,2,True,147,353,0.2969,success,,0.723404255319149,0.6169835004211603,0.6248814767102461,0.5748620629310608,0.7939906188580773,0.5576074079651097
2026-06-29T09:26:40.758995+00:00,phoneme,1489,rpl_lite_xgboost,0,50,4273,40,10,1081,2,5,5,1809.0,617.0,3.0,"{0: 1500, 1: 309}",0.4233559560028083,0.9905628685532122,,,0.2698694997238245,max_iter,,,,,stratified_labeled_val,2,True,15,35,29.9337,success,,0.7474560592044404,0.6801410474507408,0.6854345895853697,1.074411392211914,0.7610079772738534,0.5492796653158916
2026-06-29T09:27:10.700509+00:00,phoneme,1489,rpl_lite_xgboost,0,100,4223,80,20,1081,2,5,5,2013.0,553.0,3.0,"{0: 1500, 1: 513}",0.4766753492777646,0.9920082583808804,,,0.2495112629511656,max_iter,,,,,stratified_labeled_val,2,True,30,70,19.1307,success,,0.7668825161887142,0.729875138322295,0.7247340425531915,0.872585654258728,0.8213226914628305,0.5868428931701175
2026-06-29T09:27:29.839667+00:00,phoneme,1489,rpl_lite_xgboost,0,250,4073,200,50,1081,2,5,5,1989.0,522.0,3.0,"{0: 1500, 1: 489}",0.4883378345200098,0.9965629636671988,,,0.2464455896587036,max_iter,,,,,stratified_labeled_val,2,True,74,176,11.3423,success,,0.7853839037927844,0.7577295324293525,0.7491176823656516,0.75687575340271,0.8528395296216162,0.6526391391636259
2026-06-29T09:27:41.190495+00:00,phoneme,1489,rpl_lite_xgboost,0,500,3823,400,100,1081,2,5,5,1867.0,490.0,3.0,"{0: 1474, 1: 393}",0.4883599267590897,0.9958800811402352,,,0.2606988804117306,max_iter,,,,,stratified_labeled_val,2,True,147,353,13.7186,success,,0.8149861239592969,0.774057756783986,0.7755752829702953,0.5428240299224854,0.8846887541909589,0.735415553149272
2026-06-29T09:27:55.259701+00:00,spambase,44,logistic_regression,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,0.1859,success,,0.8849077090119435,0.8828756775970852,0.8802840045126796,0.3428041338920593,0.9405294390631632,0.8899128468838724
2026-06-29T09:27:55.450146+00:00,spambase,44,logistic_regression,0,100,3580,80,20,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,40,60,0.1544,success,,0.9077090119435396,0.9089131787079,0.9043738708641104,0.3683435022830963,0.947194328426,0.8712324112516531
2026-06-29T09:27:55.611547+00:00,spambase,44,logistic_regression,0,250,3430,200,50,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,99,151,0.1969,success,,0.9250814332247556,0.9193992713054298,0.921216178521618,0.2944577038288116,0.9594552563760776,0.910275011915794
2026-06-29T09:27:55.821801+00:00,spambase,44,logistic_regression,0,500,3180,400,100,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,197,303,0.142,success,,0.9163952225841476,0.9141562250066648,0.9127601651869794,0.30573371052742,0.9592108770994402,0.9033491404687826
2026-06-29T09:27:55.972163+00:00,spambase,44,random_forest,0,50,3630,40,10,921,2,57,57,,,,,,,,,,,,,,,stratified_labeled_val,2,True,20,30,1.5059,success,,0.8827361563517915,0.8637548505583696,0.8733278997503948,0.3867249793095098,0.943550855574316,0.9322214570299708
