timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,neural_method,method_fidelity,reference_family,best_epoch,epochs_trained,pretrain_epochs_trained,finetune_epochs_trained,best_val_loss,final_train_loss,neural_validation_strategy,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,train_pool_class_counts,labeled_class_counts,val_class_counts,test_class_counts,unlabeled_class_counts,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision
2026-07-07T23:12:32.327475+00:00,jannis,41168,random_forest,1,100,66886,80,20,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,7,42,"{0:1350,1:23032,2:11787,3:30817}","{0:7,1:32,2:19,3:42}","{0:2,1:6,2:4,3:8}","{0:337,1:5758,2:2947,3:7705}","{0:1343,1:23000,2:11768,3:30775}",2.1049,success,,0.5682211739416014,0.3866830542622909,0.3870818834822817,0.9919436177251506,0.7213856068665123,
2026-07-07T23:12:34.442096+00:00,jannis,41168,random_forest,1,250,66736,200,50,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,10,111,"{0:1350,1:23032,2:11787,3:30817}","{0:10,1:84,2:45,3:111}","{0:2,1:17,2:9,3:22}","{0:337,1:5758,2:2947,3:7705}","{0:1340,1:22948,2:11742,3:30706}",2.6914,success,,0.5988535260046576,0.422026519135944,0.4262487631656258,0.937771195181958,0.7440751894732309,
2026-07-07T23:12:37.143568+00:00,jannis,41168,random_forest,1,500,66486,400,100,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,15,226,"{0:1350,1:23032,2:11787,3:30817}","{0:15,1:170,2:89,3:226}","{0:3,1:34,2:18,3:45}","{0:337,1:5758,2:2947,3:7705}","{0:1335,1:22862,2:11698,3:30591}",2.8075,success,,0.6217830059115066,0.43085151155275736,0.4368535789212511,0.8960258039735085,0.7642820704875745,
2026-07-07T23:12:39.961437+00:00,jannis,41168,random_forest,2,50,66936,40,10,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,4,20,"{0:1350,1:23032,2:11787,3:30817}","{0:4,1:16,2:10,3:20}","{0:1,1:3,2:2,3:4}","{0:337,1:5758,2:2947,3:7705}","{0:1346,1:23016,2:11777,3:30797}",2.6501,success,,0.533408968770526,0.35790378904382125,0.36210039462415866,1.0733152355843276,0.638078658160805,
2026-07-07T23:12:42.626686+00:00,jannis,41168,random_forest,2,100,66886,80,20,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,7,42,"{0:1350,1:23032,2:11787,3:30817}","{0:7,1:32,2:19,3:42}","{0:2,1:6,2:4,3:8}","{0:337,1:5758,2:2947,3:7705}","{0:1343,1:23000,2:11768,3:30775}",2.6815,success,,0.5644593061443841,0.3883060296557484,0.39103111054450923,1.0155012543562902,0.69159578813562,
2026-07-07T23:12:45.319581+00:00,jannis,41168,random_forest,2,250,66736,200,50,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,10,111,"{0:1350,1:23032,2:11787,3:30817}","{0:10,1:84,2:45,3:111}","{0:2,1:17,2:9,3:22}","{0:337,1:5758,2:2947,3:7705}","{0:1340,1:22948,2:11742,3:30706}",2.7036,success,,0.6163491968710814,0.42741951255823185,0.4333652320996431,0.9159521599758997,0.7358462254128992,
2026-07-07T23:12:48.035113+00:00,jannis,41168,random_forest,2,500,66486,400,100,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,15,226,"{0:1350,1:23032,2:11787,3:30817}","{0:15,1:170,2:89,3:226}","{0:3,1:34,2:18,3:45}","{0:337,1:5758,2:2947,3:7705}","{0:1335,1:22862,2:11698,3:30591}",2.7041,success,,0.6230966740311698,0.43163266033930664,0.4386124319363782,0.895558223754238,0.7699812869337351,
2026-07-07T23:12:50.756004+00:00,jannis,41168,xgboost,0,50,66936,40,10,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,4,20,"{0:1350,1:23032,2:11787,3:30817}","{0:4,1:16,2:10,3:20}","{0:1,1:3,2:2,3:4}","{0:337,1:5758,2:2947,3:7705}","{0:1346,1:23016,2:11777,3:30797}",3.8544,success,,0.4773989371230668,0.33642793023792655,0.3382648711884957,1.3412312269210815,0.6492717732726538,
2026-07-07T23:12:54.629677+00:00,jannis,41168,xgboost,0,100,66886,80,20,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,7,42,"{0:1350,1:23032,2:11787,3:30817}","{0:7,1:32,2:19,3:42}","{0:2,1:6,2:4,3:8}","{0:337,1:5758,2:2947,3:7705}","{0:1343,1:23000,2:11768,3:30775}",3.8975,success,,0.5440377381023467,0.3911798382640732,0.38833743520078867,1.1630975008010864,0.7060390583232584,
2026-07-07T23:12:58.544464+00:00,jannis,41168,xgboost,0,250,66736,200,50,16747,4,54,54,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,4,True,10,111,"{0:1350,1:23032,2:11787,3:30817}","{0:10,1:84,2:45,3:111}","{0:2,1:17,2:9,3:22}","{0:337,1:5758,2:2947,3:7705}","{0:1340,1:22948,2:11742,3:30706}",6.2581,success,,0.5746700901654027,0.41632189807087283,0.41315110786650766,1.0978813171386719,0.729420596944039,
