backbone,checkpoint,checkpoint_hash,checkpoint_ids,code_version,cold_model_load_seconds,cuda_version,dataset,device,dirty_tree,embedding_source,ensemble_count,env_lock_hash,env_name,env_name_required,environment,error_message,git_commit,gpu_name,hostname,input_view,kv_cache,method,method_config,method_config_hash,method_family,method_fidelity,metric_accuracy,metric_average_precision,metric_balanced_accuracy,metric_brier,metric_ece,metric_log_loss,metric_macro_f1,metric_nll,metric_roc_auc,n_labeled,native_preprocessing,needs_external_validation,offloading_mode,package_version,peak_gpu_mem_mb,protocol,reference_paper,run_id,runtime_seconds,seed,slurm_array_task_id,slurm_job_id,split_protocol_version,status,supports_predict_proba,timestamp_utc,training_meta,upstream_commit,uses_unlabeled_data,warm_inference_seconds
tabpfn3,,,,nogit:afd539c9e2f221fc,,12.4,phoneme,gpu,False,,,8eb7984f135602fb,,ssl-tfm,"{'cuda_available': True, 'cuda_version': '12.4', 'env_name': None, 'env_prefix': '/private/ofirlin-lab/suissad4/envs/micromamba', 'gpu_count': 1, 'gpu_name': 'NVIDIA A100-SXM4-80GB', 'hostname': 'dsiasaf01', 'packages': {'catboost': '1.2.10', 'lightgbm': '4.7.0', 'numpy': '2.4.6', 'pandas': '3.0.3', 'scikit-learn': '1.9.0', 'tabicl': '2.1.1', 'tabpfn': '8.1.0', 'torch': '2.6.0+cu124', 'xgboost': None}, 'platform': 'Linux-5.14.0-687.12.1.el9_8.x86_64-x86_64-with-glibc2.34', 'python': '3.11.15 | packaged by conda-forge | (main, Jun 11 2026, 03:34:02) [GCC 14.3.0]', 'python_version': '3.11.15', 'torch_available': True, 'torch_version': '2.6.0+cu124'}",,,NVIDIA A100-SXM4-80GB,dsiasaf01,raw,,tabpfn3_loop_risk,{},44136fa355b3678a,tfm_ssl,novel_experimental,0.757631822386679,0.6349467395860416,0.6393524864980924,0.30374044496051306,0.0718722453468225,0.46081749733945665,0.6522903837276683,0.46081749733945665,0.8477917981072556,50,,True,,,,inductive,Hard-label risk-controlled TFM looping (not soft LoopTabFM),phoneme__tabpfn3_loop_risk__s0__n50__e8f5d5f904dd3572,34.1946,0,0,18408128,v1_absolute_budget,success,True,2026-07-22T12:58:13.658703+00:00,"{'all_classes_present_in_labeled': True, 'backbone': 'tabpfn3', 'best_epoch': nan, 'best_val_loss': nan, 'dataset': 'phoneme', 'dataset_id': 1489, 'epochs_trained': nan, 'error_message': None, 'fallback_reason': 'loop0', 'final_train_loss': nan, 'finetune_epochs_trained': nan, 'graph_n_neighbors_used': nan, 'graph_n_rows': nan, 'graph_n_unlabeled_used': nan, 'graph_retry_count': nan, 'input_view': 'raw', 'labeled_class_counts': '{1:34,2:16}', 'labeled_classes_present': 2, 'max_labeled_per_class': 34, 'max_selected_confidence': nan, 'mean_selected_confidence': nan, 'mean_selected_density': nan, 'method': 'tabpfn3_loop_risk', 'method_fidelity': 'novel_experimental', 'metric_accuracy': 0.757631822386679, 'metric_average_precision': 0.6349467395860416, 'metric_balanced_accuracy': 0.6393524864980924, 'metric_brier': 0.30374044496051306, 'metric_ece': 0.0718722453468225, 'metric_log_loss': 0.46081749733945665, 'metric_macro_f1': 0.6522903837276683, 'metric_nll': 0.46081749733945665, 'metric_roc_auc': 0.8477917981072556, 'min_labeled_per_class': 16, 'min_selected_confidence': nan, 'n_classes': 2, 'n_features_after_preprocessing': 5, 'n_features_before_preprocessing': 5, 'n_labeled': 50, 'n_pseudo_added_last_iter': nan, 'n_pseudo_added_total': 0, 'n_unlabeled': 4273, 'neural_method': nan, 'neural_validation_strategy': nan, 'pretrain_epochs_trained': nan, 'protocol': 'inductive', 'pseudo_label_class_distribution': nan, 'pseudo_label_fraction': nan, 'reference_family': 'hard-label risk-controlled TFM self-training (not soft LoopTabFM)', 'runtime_seconds': 34.1946, 'seed': 0, 'selected_round': 0, 'self_training_iterations': nan, 'status': 'success', 'stopped_reason': 'total_cap_reached', 'test_class_counts': '{1:764,2:317}', 'test_size': 1081, 'timestamp_utc': '2026-07-22T12:57:39.323244+00:00', 'train_labeled_size': 40, 'train_pool_class_counts': '{1:3054,2:1269}', 'unlabeled_class_counts': '{1:3020,2:1253}', 'val_class_counts': '{1:7,2:3}', 'val_size': 10, 'validation_strategy': 'stratified_labeled_val'}",,True,
