timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,neural_method,method_fidelity,reference_family,best_epoch,epochs_trained,pretrain_epochs_trained,finetune_epochs_trained,best_val_loss,final_train_loss,neural_validation_strategy,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,train_pool_class_counts,labeled_class_counts,val_class_counts,test_class_counts,unlabeled_class_counts,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision
2026-07-07T12:41:56.026334+00:00,bank-marketing,1461,logistic_regression,2,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",0.9176,success,,0.8959416122968041,0.6668054942336351,0.6975474884851978,0.27598249912261963,0.864156446456198,0.4747085479181068
2026-07-07T12:41:56.954100+00:00,bank-marketing,1461,logistic_regression,2,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",0.8823,success,,0.8952781156695787,0.6496209220265313,0.6830112205616785,0.2684038281440735,0.8725694325253042,0.4802791938489744
2026-07-07T12:41:57.847843+00:00,bank-marketing,1461,random_forest,0,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",2.819,success,,0.8754837996240186,0.5096810773508457,0.49514632520087215,0.3546183748614124,0.6696894460667626,0.1905306633281053
2026-07-07T12:42:00.681816+00:00,bank-marketing,1461,random_forest,0,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",3.0196,success,,0.8848833351763795,0.5289426180705079,0.5269915781378184,0.30438147006635097,0.7978676937973257,0.35908234279037443
2026-07-07T12:42:03.711342+00:00,bank-marketing,1461,random_forest,0,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",1.9734,success,,0.8885325666261197,0.5642167556607203,0.5840530639735556,0.27832625598257815,0.8387546711520776,0.4138235681828627
2026-07-07T12:42:05.693904+00:00,bank-marketing,1461,random_forest,0,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",2.4062,success,,0.8932876257879022,0.5968372882519564,0.6286264900431711,0.2548542509960358,0.8741784276520368,0.5065516300453756
2026-07-07T12:42:08.115787+00:00,bank-marketing,1461,random_forest,1,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",3.3167,success,,0.8897489771093664,0.5521964032276966,0.5661222375688946,0.2837200450675109,0.8300987319087182,0.4372773840459161
2026-07-07T12:42:11.446920+00:00,bank-marketing,1461,random_forest,1,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",2.7946,success,,0.8917394669910428,0.5930908378540577,0.6232386878261809,0.2962575699385931,0.8339329532097636,0.4275696098288547
2026-07-07T12:42:14.253685+00:00,bank-marketing,1461,random_forest,1,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",3.2432,success,,0.8928452947030853,0.5674787793274961,0.5899905319446852,0.2632490786099461,0.8637899748228307,0.48587555181923286
2026-07-07T12:42:17.515367+00:00,bank-marketing,1461,random_forest,1,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",3.6398,success,,0.8896383943381622,0.5603332335084805,0.5786390710679484,0.24867182198372484,0.8924456654904696,0.5103920373977175
