backbone,checkpoint,checkpoint_hash,checkpoint_ids,code_version,cold_model_load_seconds,cuda_version,dataset,device,dirty_tree,embedding_source,ensemble_count,env_lock_hash,env_name,env_name_required,environment,error_message,git_commit,gpu_name,hostname,input_view,kv_cache,method,method_config,method_config_hash,method_family,method_fidelity,metric_accuracy,metric_average_precision,metric_balanced_accuracy,metric_brier,metric_ece,metric_log_loss,metric_macro_f1,metric_nll,metric_roc_auc,n_labeled,native_preprocessing,needs_external_validation,offloading_mode,package_version,peak_gpu_mem_mb,protocol,reference_paper,run_id,runtime_seconds,seed,slurm_array_task_id,slurm_job_id,source_tree_hash,split_protocol_version,status,supports_predict_proba,timestamp_utc,training_meta,upstream_commit,uses_unlabeled_data,warm_inference_seconds
,,,,nogit:a6fc4d94b43f557a,,12.4,jannis,gpu,False,,,3f9236be15390304,,ssl-representation,"{'cuda_available': True, 'cuda_version': '12.4', 'env_name': None, 'env_prefix': '/private/ofirlin-lab/suissad4/envs/micromamba', 'gpu_count': 1, 'gpu_name': 'NVIDIA A100 80GB PCIe', 'hostname': 'dsiuriofir01', 'packages': {'catboost': '1.2.10', 'lightgbm': '4.7.0', 'numpy': '2.4.6', 'pandas': '3.0.3', 'scikit-learn': '1.9.0', 'tabicl': '2.1.1', 'tabpfn': '8.1.0', 'torch': '2.6.0+cu124', 'xgboost': None}, 'platform': 'Linux-5.14.0-687.15.1.el9_8.x86_64-x86_64-with-glibc2.34', 'python': '3.11.15 | packaged by conda-forge | (main, Jun 11 2026, 03:34:02) [GCC 14.3.0]', 'python_version': '3.11.15', 'torch_available': True, 'torch_version': '2.6.0+cu124'}",,,NVIDIA A100 80GB PCIe,dsiuriofir01,processed,,embedding_alignment_ssl,{},44136fa355b3678a,geometric_ssl,novel_experimental,0.5678031886307996,,0.39329361204069807,0.549118005898795,0.049561507111884416,0.991450177424456,0.38836922602066093,0.991450177424456,0.7313537255480344,250,,True,,,,inductive,Confidence-weighted class-conditional embedding alignment,jannis__embedding_alignment_ssl__s0__n250__c3d621999f2218fe,4.4768,0,9,18895180,b9c1f48daae0a38670909bfcee77dc8488c635820805cd7f3886f35130ed7e69,v1_absolute_budget,success,True,2026-07-29T12:58:54.225810+00:00,"{'all_classes_present_in_labeled': True, 'best_epoch': 39, 'best_val_loss': 1.0161733627319336, 'dataset': 'jannis', 'dataset_id': 41168, 'epochs_trained': nan, 'error_message': None, 'final_train_loss': nan, 'finetune_epochs_trained': nan, 'graph_n_neighbors_used': nan, 'graph_n_rows': nan, 'graph_n_unlabeled_used': nan, 'graph_retry_count': nan, 'input_view': 'processed', 'labeled_class_counts': '{0:10,1:84,2:45,3:111}', 'labeled_classes_present': 4, 'max_labeled_per_class': 111, 'max_selected_confidence': nan, 'mean_selected_confidence': nan, 'mean_selected_density': nan, 'method': 'embedding_alignment_ssl', 'method_diagnostics': {'best_epoch': 39, 'best_val_loss': 1.0161733627319336, 'embedding_variance': 0.016312558203935623, 'inter_prototype_distances': [0.6164161562919617, 0.8636490106582642, 0.9417221546173096, 0.6452322602272034, 0.5378179550170898, 1.0944201946258545], 'intra_class_distances': [0.41622495651245117, 0.4722674787044525, 0.3698565661907196, 0.19673503935337067], 'loss_weights': {'lambda_consistency': 0.1, 'lambda_margin': 0.2, 'lambda_pl': 0.5, 'lambda_proto': 0.5}, 'method_fidelity': 'novel_experimental', 'n_reliable_unlabeled_last': 6089, 'protocol': 'inductive', 'representation_collapse_suspect': False, 'uses_unlabeled_data': True}, 'method_fidelity': 'novel_experimental', 'metric_accuracy': 0.5678031886307996, 'metric_average_precision': None, 'metric_balanced_accuracy': 0.39329361204069807, 'metric_brier': 0.549118005898795, 'metric_ece': 0.049561507111884416, 'metric_log_loss': 0.991450177424456, 'metric_macro_f1': 0.38836922602066093, 'metric_nll': 0.991450177424456, 'metric_roc_auc': 0.7313537255480344, 'min_labeled_per_class': 10, 'min_selected_confidence': nan, 'n_classes': 4, 'n_features_after_preprocessing': 54, 'n_features_before_preprocessing': 54, 'n_labeled': 250, 'n_pseudo_added_last_iter': nan, 'n_pseudo_added_total': nan, 'n_unlabeled': 66736, 'neural_method': nan, 'neural_validation_strategy': nan, 'pretrain_epochs_trained': nan, 'protocol': 'inductive', 'pseudo_label_class_distribution': nan, 'pseudo_label_fraction': nan, 'reference_family': nan, 'runtime_seconds': 4.4768, 'seed': 0, 'self_training_iterations': nan, 'status': 'success', 'stopped_reason': nan, 'test_class_counts': '{0:337,1:5758,2:2947,3:7705}', 'test_size': 16747, 'timestamp_utc': '2026-07-29T12:58:49.707903+00:00', 'train_labeled_size': 200, 'train_pool_class_counts': '{0:1350,1:23032,2:11787,3:30817}', 'unlabeled_class_counts': '{0:1340,1:22948,2:11742,3:30706}', 'val_class_counts': '{0:2,1:17,2:9,3:22}', 'val_size': 50, 'validation_strategy': 'stratified_labeled_val'}",,True,
,,,,nogit:a6fc4d94b43f557a,,12.4,jannis,gpu,False,,,3f9236be15390304,,ssl-representation,"{'cuda_available': True, 'cuda_version': '12.4', 'env_name': None, 'env_prefix': '/private/ofirlin-lab/suissad4/envs/micromamba', 'gpu_count': 1, 'gpu_name': 'NVIDIA A100 80GB PCIe', 'hostname': 'dsiuriofir01', 'packages': {'catboost': '1.2.10', 'lightgbm': '4.7.0', 'numpy': '2.4.6', 'pandas': '3.0.3', 'scikit-learn': '1.9.0', 'tabicl': '2.1.1', 'tabpfn': '8.1.0', 'torch': '2.6.0+cu124', 'xgboost': None}, 'platform': 'Linux-5.14.0-687.15.1.el9_8.x86_64-x86_64-with-glibc2.34', 'python': '3.11.15 | packaged by conda-forge | (main, Jun 11 2026, 03:34:02) [GCC 14.3.0]', 'python_version': '3.11.15', 'torch_available': True, 'torch_version': '2.6.0+cu124'}",,,NVIDIA A100 80GB PCIe,dsiuriofir01,processed,,embedding_alignment_ssl,{},44136fa355b3678a,geometric_ssl,novel_experimental,0.5294679644115364,,0.35086612453994104,0.6102283839089003,0.12825906804484477,1.1239761627094293,0.34871411650765904,1.1239761627094293,0.6856314850679668,50,,True,,,,inductive,Confidence-weighted class-conditional embedding alignment,jannis__embedding_alignment_ssl__s0__n50__78e0af5767007670,3.9665,0,8,18895179,b9c1f48daae0a38670909bfcee77dc8488c635820805cd7f3886f35130ed7e69,v1_absolute_budget,success,True,2026-07-29T12:58:44.456455+00:00,"{'all_classes_present_in_labeled': True, 'best_epoch': 23, 'best_val_loss': 1.1352016925811768, 'dataset': 'jannis', 'dataset_id': 41168, 'epochs_trained': nan, 'error_message': None, 'final_train_loss': nan, 'finetune_epochs_trained': nan, 'graph_n_neighbors_used': nan, 'graph_n_rows': nan, 'graph_n_unlabeled_used': nan, 'graph_retry_count': nan, 'input_view': 'processed', 'labeled_class_counts': '{0:4,1:16,2:10,3:20}', 'labeled_classes_present': 4, 'max_labeled_per_class': 20, 'max_selected_confidence': nan, 'mean_selected_confidence': nan, 'mean_selected_density': nan, 'method': 'embedding_alignment_ssl', 'method_diagnostics': {'best_epoch': 23, 'best_val_loss': 1.1352016925811768, 'embedding_variance': 0.019885554909706116, 'inter_prototype_distances': [1.0176703929901123, 1.0646214485168457, 1.1733219623565674, 0.6917023658752441, 0.8390780091285706, 1.156798243522644], 'intra_class_distances': [0.192946195602417, 0.39546677470207214, 0.445780873298645, 0.18762220442295074], 'loss_weights': {'lambda_consistency': 0.1, 'lambda_margin': 0.2, 'lambda_pl': 0.5, 'lambda_proto': 0.5}, 'method_fidelity': 'novel_experimental', 'n_reliable_unlabeled_last': 985, 'protocol': 'inductive', 'representation_collapse_suspect': False, 'uses_unlabeled_data': True}, 'method_fidelity': 'novel_experimental', 'metric_accuracy': 0.5294679644115364, 'metric_average_precision': None, 'metric_balanced_accuracy': 0.35086612453994104, 'metric_brier': 0.6102283839089003, 'metric_ece': 0.12825906804484477, 'metric_log_loss': 1.1239761627094293, 'metric_macro_f1': 0.34871411650765904, 'metric_nll': 1.1239761627094293, 'metric_roc_auc': 0.6856314850679668, 'min_labeled_per_class': 4, 'min_selected_confidence': nan, 'n_classes': 4, 'n_features_after_preprocessing': 54, 'n_features_before_preprocessing': 54, 'n_labeled': 50, 'n_pseudo_added_last_iter': nan, 'n_pseudo_added_total': nan, 'n_unlabeled': 66936, 'neural_method': nan, 'neural_validation_strategy': nan, 'pretrain_epochs_trained': nan, 'protocol': 'inductive', 'pseudo_label_class_distribution': nan, 'pseudo_label_fraction': nan, 'reference_family': nan, 'runtime_seconds': 3.9665, 'seed': 0, 'self_training_iterations': nan, 'status': 'success', 'stopped_reason': nan, 'test_class_counts': '{0:337,1:5758,2:2947,3:7705}', 'test_size': 16747, 'timestamp_utc': '2026-07-29T12:58:40.452615+00:00', 'train_labeled_size': 40, 'train_pool_class_counts': '{0:1350,1:23032,2:11787,3:30817}', 'unlabeled_class_counts': '{0:1346,1:23016,2:11777,3:30797}', 'val_class_counts': '{0:1,1:3,2:2,3:4}', 'val_size': 10, 'validation_strategy': 'stratified_labeled_val'}",,True,
,,,,nogit:a6fc4d94b43f557a,,12.4,jannis,gpu,False,,,3f9236be15390304,,ssl-representation,"{'cuda_available': True, 'cuda_version': '12.4', 'env_name': None, 'env_prefix': '/private/ofirlin-lab/suissad4/envs/micromamba', 'gpu_count': 1, 'gpu_name': 'NVIDIA A100 80GB PCIe', 'hostname': 'dsiuriofir01', 'packages': {'catboost': '1.2.10', 'lightgbm': '4.7.0', 'numpy': '2.4.6', 'pandas': '3.0.3', 'scikit-learn': '1.9.0', 'tabicl': '2.1.1', 'tabpfn': '8.1.0', 'torch': '2.6.0+cu124', 'xgboost': None}, 'platform': 'Linux-5.14.0-687.15.1.el9_8.x86_64-x86_64-with-glibc2.34', 'python': '3.11.15 | packaged by conda-forge | (main, Jun 11 2026, 03:34:02) [GCC 14.3.0]', 'python_version': '3.11.15', 'torch_available': True, 'torch_version': '2.6.0+cu124'}",,,NVIDIA A100 80GB PCIe,dsiuriofir01,processed,,geometric_attention_ssl,{'max_epochs': 20},f91f182ea85952e6,geometric_ssl,novel_experimental,0.5670866423837105,,0.3616286870712853,0.54085028937643,0.03071657049712762,0.9590457986000254,0.3498987887384759,0.9590457986000254,0.7306977840094636,250,,True,,,,inductive,Combined geometric-attention SSL,jannis__geometric_attention_ssl__s0__n250__bad349ab018bee54,17.9561,0,11,18895119,b9c1f48daae0a38670909bfcee77dc8488c635820805cd7f3886f35130ed7e69,v1_absolute_budget,success,True,2026-07-29T12:59:37.785359+00:00,"{'all_classes_present_in_labeled': True, 'best_epoch': 17, 'best_val_loss': 0.9826328158378601, 'dataset': 'jannis', 'dataset_id': 41168, 'epochs_trained': 20, 'error_message': None, 'final_train_loss': nan, 'finetune_epochs_trained': nan, 'graph_n_neighbors_used': nan, 'graph_n_rows': nan, 'graph_n_unlabeled_used': nan, 'graph_retry_count': nan, 'input_view': 'processed', 'labeled_class_counts': '{0:10,1:84,2:45,3:111}', 'labeled_classes_present': 4, 'max_labeled_per_class': 111, 'max_selected_confidence': nan, 'mean_selected_confidence': nan, 'mean_selected_density': nan, 'method': 'geometric_attention_ssl', 'method_diagnostics': {'attention_entropy': 2.00123730301857, 'attention_k': 8, 'attention_labeled_fraction': 0.5, 'attention_memory': 'labeled_plus_unlabeled', 'best_epoch': 17, 'best_val_loss': 0.9826328158378601, 'collapse_diagnostics': {'constant_prediction_suspect': False, 'effective_embedding_rank': 32, 'embedding_variance_mean': 0.10810050368309021, 'max_pred_class_fraction': 0.5123550854547627, 'pred_class_fraction': [0.0, 0.4539709573323772, 0.033673957212860046, 0.5123550854547627], 'representation_collapse_suspect': False}, 'component_flags': {'use_consistency': True, 'use_laplacian': True, 'use_margin': True, 'use_prototype': True, 'use_pseudo': True, 'use_retrieval': True}, 'epochs_trained': 20, 'graph_affinity_mean': 0.4097913866056655, 'graph_affinity_std': 0.03183514133404377, 'graph_backend': 'sklearn', 'graph_build_time_seconds': 6.555067682638764, 'graph_k': 10, 'graph_metric': 'euclidean', 'graph_mutual': True, 'graph_n_connected_components': 11733, 'graph_n_edges': 104045, 'graph_n_isolated_nodes': 10332, 'graph_n_nodes': 66936, 'labeled_attention_mass': 0.5786841213703156, 'loss_components': {'consistency': 0.011420519789680839, 'gradient_norm': 0.5957366170375142, 'lap': 0.02590986480936408, 'margin': 0.057484643533825874, 'pl': 0.04185764770954847, 'proto': 0.02406993880867958, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 0.7474736720323563, 'weighted_consistency': 0.001142051978968084, 'weighted_lap': 0.007772959442809224, 'weighted_margin': 0.005748464353382588, 'weighted_pl': 0.012557294312864542, 'weighted_proto': 0.007220981642603874}, 'loss_history_tail': [{'consistency': 0.00858807354234159, 'gradient_norm': 0.8303334976825549, 'lap': 0.017285756301134825, 'margin': 0.1348375901579857, 'pl': 0.07700436841696501, 'proto': 0.09728160873055458, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 0.9897541850805283, 'weighted_consistency': 0.000858807354234159, 'weighted_lap': 0.005185726890340447, 'weighted_margin': 0.013483759015798569, 'weighted_pl': 0.023101310525089503, 'weighted_proto': 0.029184482619166372}, {'consistency': 0.012115033576264977, 'gradient_norm': 0.5499497885178608, 'lap': 0.01876159757375717, 'margin': 0.1341322585940361, 'pl': 0.0576832527294755, 'proto': 0.05945812352001667, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 0.8496401458978653, 'weighted_consistency': 0.001211503357626498, 'weighted_lap': 0.005628479272127151, 'weighted_margin': 0.013413225859403612, 'weighted_pl': 0.01730497581884265, 'weighted_proto': 0.017837437056005}, {'consistency': 0.008923475397750735, 'gradient_norm': 0.8189218114967807, 'lap': 0.020439103711396456, 'margin': 0.1015606950968504, 'pl': 0.058978836983442307, 'proto': 0.05223469156771898, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 0.8558219522237778, 'weighted_consistency': 0.0008923475397750735, 'weighted_lap': 0.006131731113418936, 'weighted_margin': 0.010156069509685041, 'weighted_pl': 0.01769365109503269, 'weighted_proto': 0.015670407470315693}, {'consistency': 0.010093815624713898, 'gradient_norm': 0.9050696094326776, 'lap': 0.022968412842601538, 'margin': 0.07249350473284721, 'pl': 0.07938160374760628, 'proto': 0.02484504273161292, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 0.837134376168251, 'weighted_consistency': 0.0010093815624713897, 'weighted_lap': 0.006890523852780461, 'weighted_margin': 0.007249350473284722, 'weighted_pl': 0.023814481124281882, 'weighted_proto': 0.0074535128194838755}, {'consistency': 0.011420519789680839, 'gradient_norm': 0.5957366170375142, 'lap': 0.02590986480936408, 'margin': 0.057484643533825874, 'pl': 0.04185764770954847, 'proto': 0.02406993880867958, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 0.7474736720323563, 'weighted_consistency': 0.001142051978968084, 'weighted_lap': 0.007772959442809224, 'weighted_margin': 0.005748464353382588, 'weighted_pl': 0.012557294312864542, 'weighted_proto': 0.007220981642603874}], 'method': 'geometric_attention_ssl', 'method_fidelity': 'reimplementation', 'n_labeled': 200, 'n_unlabeled': 66736, 'neural_validation_strategy': 'external_val', 'no_val_test_in_memory': True, 'protocol': 'inductive', 'reference_family': 'Geometric attention SSL', 'selected_retrieval_strength': 1.0, 'unlabeled_attention_mass': 0.4240300729870796, 'uses_unlabeled_data': True}, 'method_fidelity': 'reimplementation', 'metric_accuracy': 0.5670866423837105, 'metric_average_precision': None, 'metric_balanced_accuracy': 0.3616286870712853, 'metric_brier': 0.54085028937643, 'metric_ece': 0.03071657049712762, 'metric_log_loss': 0.9590457986000254, 'metric_macro_f1': 0.3498987887384759, 'metric_nll': 0.9590457986000254, 'metric_roc_auc': 0.7306977840094636, 'min_labeled_per_class': 10, 'min_selected_confidence': nan, 'n_classes': 4, 'n_features_after_preprocessing': 54, 'n_features_before_preprocessing': 54, 'n_labeled': 250, 'n_pseudo_added_last_iter': nan, 'n_pseudo_added_total': nan, 'n_unlabeled': 66736, 'neural_method': nan, 'neural_validation_strategy': 'external_val', 'pretrain_epochs_trained': nan, 'protocol': 'inductive', 'pseudo_label_class_distribution': nan, 'pseudo_label_fraction': nan, 'reference_family': 'Geometric attention SSL', 'runtime_seconds': 17.9561, 'seed': 0, 'self_training_iterations': nan, 'status': 'success', 'stopped_reason': nan, 'test_class_counts': '{0:337,1:5758,2:2947,3:7705}', 'test_size': 16747, 'timestamp_utc': '2026-07-29T12:59:19.808638+00:00', 'train_labeled_size': 200, 'train_pool_class_counts': '{0:1350,1:23032,2:11787,3:30817}', 'unlabeled_class_counts': '{0:1340,1:22948,2:11742,3:30706}', 'val_class_counts': '{0:2,1:17,2:9,3:22}', 'val_size': 50, 'validation_strategy': 'stratified_labeled_val'}",,True,
,,,,nogit:a6fc4d94b43f557a,,12.4,jannis,gpu,False,,,3f9236be15390304,,ssl-representation,"{'cuda_available': True, 'cuda_version': '12.4', 'env_name': None, 'env_prefix': '/private/ofirlin-lab/suissad4/envs/micromamba', 'gpu_count': 1, 'gpu_name': 'NVIDIA A100 80GB PCIe', 'hostname': 'dsiuriofir01', 'packages': {'catboost': '1.2.10', 'lightgbm': '4.7.0', 'numpy': '2.4.6', 'pandas': '3.0.3', 'scikit-learn': '1.9.0', 'tabicl': '2.1.1', 'tabpfn': '8.1.0', 'torch': '2.6.0+cu124', 'xgboost': None}, 'platform': 'Linux-5.14.0-687.15.1.el9_8.x86_64-x86_64-with-glibc2.34', 'python': '3.11.15 | packaged by conda-forge | (main, Jun 11 2026, 03:34:02) [GCC 14.3.0]', 'python_version': '3.11.15', 'torch_available': True, 'torch_version': '2.6.0+cu124'}",,,NVIDIA A100 80GB PCIe,dsiuriofir01,processed,,geometric_attention_ssl,{'max_epochs': 20},f91f182ea85952e6,geometric_ssl,novel_experimental,0.5221233653788738,,0.3223421398977897,0.6010937972892628,0.0737699802284572,1.0842579789094828,0.2874352535804642,1.0842579789094828,0.6462887236533048,50,,True,,,,inductive,Combined geometric-attention SSL,jannis__geometric_attention_ssl__s0__n50__90a5dd2a06f8789d,14.5747,0,10,18895181,b9c1f48daae0a38670909bfcee77dc8488c635820805cd7f3886f35130ed7e69,v1_absolute_budget,success,True,2026-07-29T12:59:14.156400+00:00,"{'all_classes_present_in_labeled': True, 'best_epoch': 19, 'best_val_loss': 1.1534056663513184, 'dataset': 'jannis', 'dataset_id': 41168, 'epochs_trained': 20, 'error_message': None, 'final_train_loss': nan, 'finetune_epochs_trained': nan, 'graph_n_neighbors_used': nan, 'graph_n_rows': nan, 'graph_n_unlabeled_used': nan, 'graph_retry_count': nan, 'input_view': 'processed', 'labeled_class_counts': '{0:4,1:16,2:10,3:20}', 'labeled_classes_present': 4, 'max_labeled_per_class': 20, 'max_selected_confidence': nan, 'mean_selected_confidence': nan, 'mean_selected_density': nan, 'method': 'geometric_attention_ssl', 'method_diagnostics': {'attention_entropy': 2.0141777992248535, 'attention_k': 8, 'attention_labeled_fraction': 0.5, 'attention_memory': 'labeled_plus_unlabeled', 'best_epoch': 19, 'best_val_loss': 1.1534056663513184, 'collapse_diagnostics': {'constant_prediction_suspect': False, 'effective_embedding_rank': 32, 'embedding_variance_mean': 0.022999685257673264, 'max_pred_class_fraction': 0.519126254180602, 'pred_class_fraction': [0.0, 0.519126254180602, 0.0, 0.480873745819398], 'representation_collapse_suspect': False}, 'component_flags': {'use_consistency': True, 'use_laplacian': True, 'use_margin': True, 'use_prototype': True, 'use_pseudo': True, 'use_retrieval': True}, 'epochs_trained': 20, 'graph_affinity_mean': 0.40977496837443467, 'graph_affinity_std': 0.031816999590853025, 'graph_backend': 'sklearn', 'graph_build_time_seconds': 6.4738894905894995, 'graph_k': 10, 'graph_metric': 'euclidean', 'graph_mutual': True, 'graph_n_connected_components': 11740, 'graph_n_edges': 104152, 'graph_n_isolated_nodes': 10348, 'graph_n_nodes': 66976, 'labeled_attention_mass': 0.5943135619163513, 'loss_components': {'consistency': 0.002200247021391988, 'gradient_norm': 0.4677976165068558, 'lap': 0.003672245191410184, 'margin': 0.377259224653244, 'pl': 0.0, 'proto': 0.0, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 1.014021396636963, 'weighted_consistency': 0.00022002470213919879, 'weighted_lap': 0.001101673557423055, 'weighted_margin': 0.037725922465324406, 'weighted_pl': 0.0, 'weighted_proto': 0.0}, 'loss_history_tail': [{'consistency': 0.0009590968838892877, 'gradient_norm': 0.400897814911771, 'lap': 0.001934123458340764, 'margin': 0.5091822147369385, 'pl': 0.0, 'proto': 0.0, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 1.10759437084198, 'weighted_consistency': 9.590968838892878e-05, 'weighted_lap': 0.0005802370375022292, 'weighted_margin': 0.05091822147369385, 'weighted_pl': 0.0, 'weighted_proto': 0.0}, {'consistency': 0.0011142613366246223, 'gradient_norm': 0.3860037582319606, 'lap': 0.0022197170183062553, 'margin': 0.47644227743148804, 'pl': 0.0, 'proto': 0.0, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 1.0964597463607788, 'weighted_consistency': 0.00011142613366246224, 'weighted_lap': 0.0006659151054918766, 'weighted_margin': 0.047644227743148804, 'weighted_pl': 0.0, 'weighted_proto': 0.0}, {'consistency': 0.001681277877651155, 'gradient_norm': 0.44894367610991137, 'lap': 0.002630711765959859, 'margin': 0.442853182554245, 'pl': 0.0, 'proto': 0.0, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 1.0716867446899414, 'weighted_consistency': 0.00016812778776511552, 'weighted_lap': 0.0007892135297879576, 'weighted_margin': 0.044285318255424505, 'weighted_pl': 0.0, 'weighted_proto': 0.0}, {'consistency': 0.0022774990648031235, 'gradient_norm': 0.46168710940960045, 'lap': 0.003085768548771739, 'margin': 0.4096139669418335, 'pl': 0.0, 'proto': 0.0, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 1.0342196226119995, 'weighted_consistency': 0.00022774990648031235, 'weighted_lap': 0.0009257305646315217, 'weighted_margin': 0.040961396694183354, 'weighted_pl': 0.0, 'weighted_proto': 0.0}, {'consistency': 0.002200247021391988, 'gradient_norm': 0.4677976165068558, 'lap': 0.003672245191410184, 'margin': 0.377259224653244, 'pl': 0.0, 'proto': 0.0, 'ramp': 1.0, 'retrieval_strength': 1.0, 'sup': 1.014021396636963, 'weighted_consistency': 0.00022002470213919879, 'weighted_lap': 0.001101673557423055, 'weighted_margin': 0.037725922465324406, 'weighted_pl': 0.0, 'weighted_proto': 0.0}], 'method': 'geometric_attention_ssl', 'method_fidelity': 'reimplementation', 'n_labeled': 40, 'n_unlabeled': 66936, 'neural_validation_strategy': 'external_val', 'no_val_test_in_memory': True, 'protocol': 'inductive', 'reference_family': 'Geometric attention SSL', 'selected_retrieval_strength': 1.0, 'unlabeled_attention_mass': 0.4052806794643402, 'uses_unlabeled_data': True}, 'method_fidelity': 'reimplementation', 'metric_accuracy': 0.5221233653788738, 'metric_average_precision': None, 'metric_balanced_accuracy': 0.3223421398977897, 'metric_brier': 0.6010937972892628, 'metric_ece': 0.0737699802284572, 'metric_log_loss': 1.0842579789094828, 'metric_macro_f1': 0.2874352535804642, 'metric_nll': 1.0842579789094828, 'metric_roc_auc': 0.6462887236533048, 'min_labeled_per_class': 4, 'min_selected_confidence': nan, 'n_classes': 4, 'n_features_after_preprocessing': 54, 'n_features_before_preprocessing': 54, 'n_labeled': 50, 'n_pseudo_added_last_iter': nan, 'n_pseudo_added_total': nan, 'n_unlabeled': 66936, 'neural_method': nan, 'neural_validation_strategy': 'external_val', 'pretrain_epochs_trained': nan, 'protocol': 'inductive', 'pseudo_label_class_distribution': nan, 'pseudo_label_fraction': nan, 'reference_family': 'Geometric attention SSL', 'runtime_seconds': 14.5747, 'seed': 0, 'self_training_iterations': nan, 'status': 'success', 'stopped_reason': nan, 'test_class_counts': '{0:337,1:5758,2:2947,3:7705}', 'test_size': 16747, 'timestamp_utc': '2026-07-29T12:58:59.560776+00:00', 'train_labeled_size': 40, 'train_pool_class_counts': '{0:1350,1:23032,2:11787,3:30817}', 'unlabeled_class_counts': '{0:1346,1:23016,2:11777,3:30797}', 'val_class_counts': '{0:1,1:3,2:2,3:4}', 'val_size': 10, 'validation_strategy': 'stratified_labeled_val'}",,True,
