dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete,rank_balanced_accuracy
adult,tabiclv2,100,0.8214078547787218,0.0020015708705854985,3,0.7269491046551378,0.007998551869542373,3,0.7396451252455938,0.004706853597861344,3,0.7396451252455938,0.004706853597861344,3,0.8597554204316054,0.014086446716468554,3,0.6660557849997618,0.0122021657190901,3,0.3996833173197536,0.03916763357995549,3,5.3508,0.28726209286990867,3,3,3,0,1.0,True,1.0
adult,tabpfn3,100,0.8232845395298051,0.012564327930751898,3,0.7198769118816791,0.008915630858030805,3,0.7367499431812613,0.013370773578228813,3,0.7367499431812613,0.013370773578228813,3,0.8549554580977806,0.02745154620161613,3,0.6655676604669284,0.044794633691876876,3,0.4113909968411455,0.0564321250842042,3,7.7103,0.5361275594483093,3,3,3,0,1.0,True,2.0
adult,tabiclv2,250,0.8284710137509811,0.01516425159442594,3,0.7265595018702046,0.028471989755220577,3,0.7431991910857243,0.023373363457477803,3,0.7431991910857243,0.023373363457477803,3,0.8763867194192655,0.010597766199579962,3,0.6848519789153062,0.037726955519907596,3,0.3665983924025868,0.01571730907933845,3,5.236266666666666,0.5421920723630447,3,3,3,0,1.0,True,1.0
adult,tabpfn3,250,0.8294605384379158,0.012323357187140092,3,0.7252067754450152,0.03084801505922788,3,0.7427843463450386,0.025121778568788014,3,0.7427843463450386,0.025121778568788014,3,0.8774426846558723,0.008383215893765726,3,0.6878213200118509,0.03114091341767111,3,0.3634437933641122,0.012007453991504716,3,6.955933333333333,0.17125914087526325,3,3,3,0,1.0,True,2.0
adult,tabiclv2,500,0.8426996963182858,0.002001570870585571,3,0.7486640038645435,0.004693931240970981,3,0.7666901830481437,0.0013832219423395794,3,0.7666901830481437,0.0013832219423395794,3,0.8944729012858801,0.0039673454732393225,3,0.7348682069413673,0.008110510929604697,3,0.34026108564607704,0.007357789955516427,3,5.690133333333333,0.2808008606349584,3,3,3,0,1.0,True,1.0
adult,tabpfn3,500,0.8405500392397721,0.0016674230351617044,3,0.7465670001865274,0.005882405914848248,3,0.7639595639760555,0.002206657281662955,3,0.7639595639760555,0.002206657281662955,3,0.8918516083161357,0.0034292377550177782,3,0.7315124228671062,0.004176397051073469,3,0.34494298518777594,0.010598130409174221,3,7.6123666666666665,0.41275092166260874,3,3,3,0,1.0,True,2.0
bank-marketing,tabiclv2,50,0.8091709978252055,0.053971794238660095,3,0.5918434414874456,0.02996956535628963,3,0.5838671653490745,0.04244120929348774,3,0.5838671653490745,0.04244120929348774,3,0.7173263195523744,0.072254822027316,3,0.24906218939910477,0.10055237614886184,3,0.4439524142320632,0.09347440409459147,3,9.469533333333333,3.1063701281935696,3,3,3,0,1.0,True,1.0
bank-marketing,tabpfn3,50,0.8344575915072432,0.07466040655686997,3,0.5550520647764653,0.0485429667141227,3,0.5449893572879997,0.07116058134864027,3,0.5449893572879997,0.07116058134864027,3,0.7132203418586913,0.07474961812462307,3,0.24306554389013066,0.08905211802815764,3,0.40968077637613803,0.1314314348775563,3,12.001166666666668,3.687853254039989,3,3,3,0,1.0,True,2.0
bank-marketing,tabiclv2,100,0.8708393232334402,0.01786553567474223,3,0.6553244919289831,0.017054592096171276,3,0.6658362686672792,0.016496224200449737,3,0.6658362686672792,0.016496224200449737,3,0.8143078803632676,0.04149818676583864,3,0.39894987438140017,0.047459648286555335,3,0.3135691445786361,0.039902571207091904,3,7.696066666666667,0.0776764013927873,3,3,3,0,1.0,True,1.0
bank-marketing,tabpfn3,100,0.8779166205905119,0.005381189897421889,3,0.6179247951913619,0.02741459608727955,3,0.6385491464333327,0.022770752217472334,3,0.6385491464333327,0.022770752217472334,3,0.8072129769152069,0.03820594865819126,3,0.3774991809121002,0.028710994565099172,3,0.3052097068208221,0.021787078897959604,3,13.7402,4.540249953471724,3,3,3,0,1.0,True,2.0
