method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count
tabiclv2,50,0.7499706687490638,0.12189346692504846,30,0.6965577351515349,0.14316146545532255,30,0.6914542510299737,0.14787391597743893,30,0.6914542510299737,0.14787391597743893,30,0.8401204555616366,0.10518236748828831,30,0.6467512831516459,0.21816475461423362,18,0.6112216209385736,0.3213697903467833,30,6.381,2.083625248587597,30
tabiclv2,100,0.785311089582581,0.12047422889994824,30,0.7329925511734119,0.14634059845276545,30,0.732399179895226,0.14752637713130057,30,0.732399179895226,0.14752637713130057,30,0.8736322345562701,0.08940624196383293,30,0.7172201873219232,0.17656647878518872,18,0.5057448383156292,0.28708411054325755,30,6.272513333333333,1.7982514917002848,30
tabiclv2,250,0.8247634061291844,0.09988915931117583,30,0.7631795746606727,0.1440277017189943,30,0.7685329793916118,0.14103647142166092,30,0.7685329793916118,0.14103647142166092,30,0.9047843947691445,0.06825945471189926,30,0.7594380117515405,0.1561547199825534,18,0.4180083258185069,0.22443064304565705,30,6.076613333333333,1.858867252171441,30
tabiclv2,500,0.8423760610058246,0.09155775018590505,30,0.7811443717774298,0.13967356577362683,30,0.789309660195815,0.13660069696137095,30,0.789309660195815,0.13660069696137095,30,0.9211982861373833,0.058920182568825606,30,0.7878052081845137,0.14550301784394534,18,0.3714870440680421,0.20796213944309946,30,6.515373333333333,2.011314470676832,30
tabpfn3,50,0.7607117040759885,0.12168241479040556,30,0.6866723504575598,0.16264188028323504,30,0.6831197042294259,0.16711091254673716,30,0.6831197042294259,0.16711091254673716,30,0.8442992946543864,0.10498391860532884,30,0.6574233968121603,0.22511419159092272,18,0.5701963882222404,0.3008021890594066,30,9.27885,2.8521287460361107,30
tabpfn3,100,0.7904646395817714,0.11510881026029889,30,0.7298827566578119,0.1488184053547254,30,0.7297680242570682,0.15001300520023078,30,0.7297680242570682,0.15001300520023078,30,0.8742368850695992,0.08603799286746837,30,0.7179952994586921,0.18603079672191472,18,0.4985246832194584,0.27055165108538415,30,8.829083333333333,2.6048847415210514,30
tabpfn3,250,0.822359276535344,0.1014159389366647,30,0.7581310515354621,0.1454270606697548,30,0.7639193692015079,0.14262999876418853,30,0.7639193692015079,0.14262999876418853,30,0.9044014415061968,0.06847535689529016,30,0.7613873457433429,0.15629067656387402,18,0.4183282034373594,0.22480625885852007,30,8.375499999999999,2.611970958939786,30
tabpfn3,500,0.8403273411554296,0.09221944689452885,30,0.7801224462538846,0.14070296565059984,30,0.787333721834657,0.13730124906210012,30,0.787333721834657,0.13730124906210012,30,0.9200568990245696,0.05953498491671755,30,0.7864779419878997,0.1499064641707633,18,0.3754184260474146,0.20605537941498783,30,8.648033333333332,2.2988312498750965,30
