dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete,rank_balanced_accuracy
electricity,tabiclv2,250,0.7709735554819964,0.008752535492605846,3,0.7591419116586903,0.008646615215214912,3,0.7621153252985874,0.008887774392440581,3,0.7621153252985874,0.008887774392440581,3,0.8424165508897051,0.00925914541381071,3,0.8020569670830581,0.01877014121873722,3,0.4922945160218923,0.014008581727213294,3,4.862166666666667,0.5670822985540401,3,3,3,0,1.0,True,1.0
electricity,tabiclv2,500,0.7848762367133767,0.010603049616109287,3,0.7719831297851432,0.012339166896732878,3,0.7756409266623868,0.01191167589502026,3,0.7756409266623868,0.01191167589502026,3,0.8614465874532988,0.007691400044554882,3,0.8298246252233653,0.006188291488745747,3,0.4564199874321668,0.009696793816000086,3,5.665066666666667,0.4417995510786918,3,3,3,0,1.0,True,1.0
jannis,tabiclv2,50,0.5192372763280986,0.011451099629630724,3,0.3851687085584765,0.014811476107945165,3,0.37900054922459714,0.016079103558722024,3,0.37900054922459714,0.016079103558722024,3,0.6702230893600433,0.043754686915514776,3,,,0,1.169517223141078,0.0498743351458152,3,9.131,0.4611997072852499,3,3,3,0,1.0,True,1.0
jannis,tabiclv2,100,0.5368324675066182,0.015721021818559635,3,0.3899670044259922,0.0227346500654105,3,0.38390917717729206,0.01562904258424016,3,0.38390917717729206,0.01562904258424016,3,0.6943484048048091,0.028834037267794956,3,,,0,1.0565369612574553,0.08541892485223965,3,9.6342,0.6208827506059417,3,3,3,0,1.0,True,1.0
jannis,tabiclv2,250,0.609462391274059,0.021610065237352878,3,0.44108838132680156,0.013468832225997813,3,0.44207516774308253,0.01314618450250383,3,0.44207516774308253,0.01314618450250383,3,0.766553275517656,0.011712859563102652,3,,,0,0.8951634759041941,0.030666151279469846,3,9.722466666666667,0.6333367534995359,3,3,3,0,1.0,True,1.0
jannis,tabiclv2,500,0.6420652455166099,0.009531593934863275,3,0.46334755673741324,0.0065458268744622095,3,0.4654031881607988,0.005498341148276621,3,0.4654031881607988,0.005498341148276621,3,0.8036297909623499,0.006027556887823741,3,,,0,0.8286343315839287,0.020195977442042413,3,9.766366666666666,0.3502700434426748,3,3,3,0,1.0,True,1.0
phoneme,tabiclv2,50,0.7761332099907493,0.011215870169271162,3,0.7296521710406791,0.032283054598693066,3,0.727638911280743,0.01840085448566243,3,0.727638911280743,0.01840085448566243,3,0.8376550448411977,0.023991841899241823,3,0.6363807357669243,0.05294185863137217,3,0.49682880472145136,0.07538660697948457,3,3.9829000000000003,0.5040571495376293,3,3,3,0,1.0,True,1.0
phoneme,tabpfn3,100,0.797718162195498,0.02144352593365861,3,0.7729153935510155,0.008528892407518049,3,0.7632275342047655,0.010543689341579064,3,0.7632275342047655,0.010543689341579064,3,0.8656002774703948,0.01691775255798075,3,0.6957406144949645,0.03323432659250519,3,0.43646485715101385,0.03819779681008212,3,6.058266666666667,0.20284310028525301,3,3,3,0,1.0,True,1.0
phoneme,tabiclv2,250,0.8211532531606537,0.010189769745210254,3,0.7885719633783123,0.005251220704459696,3,0.7861234308264913,0.008909324167908276,3,0.7861234308264913,0.008909324167908276,3,0.8895320990305052,0.009143248287307901,3,0.7407494509723381,0.003446027804370132,3,0.38375073969925966,0.025649101744549836,3,3.6897333333333333,0.05968084561509932,3,3,3,0,1.0,True,1.0
phoneme,tabpfn3,500,0.8344125809435708,0.008325624421831684,3,0.7988752539349596,0.010332244989396106,3,0.7996449042769478,0.008971965863828375,3,0.7996449042769478,0.008971965863828375,3,0.9100244438205031,0.00021577852957976767,3,0.7788792718551854,0.029418340541197976,3,0.3483475388239276,0.006069927792957526,3,6.3581666666666665,0.35989344719421246,3,3,3,0,1.0,True,1.0
