method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_pseudo_added_total_mean,n_pseudo_added_total_std,n_pseudo_added_total_count,pseudo_label_fraction_mean,pseudo_label_fraction_std,pseudo_label_fraction_count
label_spreading,250,0.7385973557122225,0.10966864695716265,9,0.7101263573376,0.09785279383584747,9,0.7162273078974181,0.09912299055341796,9,0.7162273078974181,0.09912299055341796,9,0.8992090456595988,0.0415203413118719,9,0.769049442867038,0.12580518585066164,6,0.9727577643944021,0.7018673019283445,9,5.9675777777777785,5.170730537065769,9,,,0,,,0
label_spreading,500,0.7823591807583783,0.07809356403435841,9,0.757889502155426,0.06748226677078077,9,0.7636926560542904,0.06975023397272018,9,0.7636926560542904,0.06975023397272018,9,0.9251795329443964,0.03865867054728091,9,0.8116460633779554,0.09545521866329683,6,0.692579290083765,0.4013328838296155,9,5.5183333333333335,4.443059180902275,9,,,0,,,0
lightgbm,50,0.5506686339596775,0.2481625494052563,9,0.4678140598366833,0.2080181808769787,9,0.4280274784884703,0.21618555527504102,9,0.4280274784884703,0.21618555527504102,9,0.6863674969355741,0.13170427676428445,9,0.4777833644734528,0.19856420317576007,6,1.6366538948802087,1.6158297089033695,9,3.9557444444444445,5.147129927957694,9,,,0,,,0
lightgbm,100,0.6990585123681297,0.15529002505093414,9,0.677879664705081,0.14458388710664707,9,0.678716674686488,0.14585610373634608,9,0.678716674686488,0.14585610373634608,9,0.8647849628963775,0.04504342369742205,9,0.735831382170681,0.1633940743492666,6,1.38273060755291,1.1117957389333522,9,5.657855555555555,7.267702110383844,9,,,0,,,0
lightgbm,250,0.768220415133952,0.1287369289630505,9,0.7489993575256668,0.12267731421598672,9,0.7513615880359091,0.124312839882943,9,0.7513615880359091,0.124312839882943,9,0.915690130950626,0.0447740915014944,9,0.8143578666536749,0.14394709344277265,6,1.148128258871851,0.7790462994862576,9,8.823766666666666,9.89082803421938,9,,,0,,,0
lightgbm,500,0.8258410115263711,0.09582049409835831,9,0.8091975568849923,0.09499259758226743,9,0.8116056215664726,0.09489832461322244,9,0.8116056215664726,0.09489832461322244,9,0.9440615445569134,0.038023108729352016,9,0.8547638757389328,0.11608218531765495,6,0.8574659398491015,0.5323571015122615,9,15.557955555555557,17.198427576897192,9,,,0,,,0
logistic_regression,50,0.6315915660769503,0.24261174307725228,9,0.6010991888115021,0.2323856874541268,9,0.5915446968510149,0.24363215382187875,9,0.5915446968510149,0.24363215382187875,9,0.8290943070476716,0.06454757777548496,9,0.6741932129952639,0.19088914937428997,6,1.1923393143547907,1.0815715455947983,9,0.3970444444444445,0.36603116025521354,9,,,0,,,0
logistic_regression,100,0.7186431297946333,0.1591390810135514,9,0.6922033889875754,0.1552545569477073,9,0.6941400006430707,0.15627114644060688,9,0.6941400006430707,0.15627114644060688,9,0.8756911783237452,0.06721411433231372,9,0.7121441917836685,0.17516018944695122,6,0.9212364984883202,0.7073132553948595,9,0.4635444444444444,0.4339533733914023,9,,,0,,,0
logistic_regression,250,0.7456471343830399,0.1314697281885886,9,0.7150073709034073,0.13748563108202502,9,0.7180317732120832,0.1366309139376843,9,0.7180317732120832,0.1366309139376843,9,0.8957132742903493,0.06813889222562573,9,0.7397281146809519,0.1667913899900702,6,0.7894531554645963,0.5742038617792564,9,0.3741666666666667,0.2860643764959209,9,,,0,,,0
logistic_regression,500,0.7713318329832934,0.10704430364272079,9,0.7399805021311837,0.12138770194152888,9,0.7431736475400876,0.11952868408058076,9,0.7431736475400876,0.11952868408058076,9,0.9059385789229761,0.0746720666332654,9,0.7457579705534646,0.18420373241516602,6,0.6821283797423044,0.44970863430834074,9,0.5235666666666667,0.5632581956793883,9,,,0,,,0
mlp,50,0.5004574759087448,0.3351472700707647,9,0.4313905788019466,0.29462427162892896,9,0.4083860765623808,0.3060434420127053,9,0.4083860765623808,0.3060434420127053,9,0.666003369287504,0.1386112433089134,9,0.5709958930194947,0.20669259255775693,6,1.4815529187520344,1.3290605247997322,9,0.43224444444444443,0.26862788440103863,9,,,0,,,0
mlp,100,0.5131105070929239,0.326693271707124,9,0.455043060183451,0.29960323088136237,9,0.4407903693037788,0.31460101958960085,9,0.4407903693037788,0.31460101958960085,9,0.6933990830910659,0.18789410527691078,9,0.583144242241423,0.2511748866191431,6,1.43818970852428,1.3068214777118534,9,0.8647666666666667,0.7739042285709519,9,,,0,,,0
mlp,250,0.5898900734609325,0.2971904860730201,9,0.5269280034115358,0.266939287990587,9,0.5129040097458902,0.2914899354283067,9,0.5129040097458902,0.2914899354283067,9,0.8269927109480258,0.07348940058879609,9,0.7264602438118204,0.1579674695610603,6,1.3001964224709406,1.1994820967543967,9,1.017311111111111,1.03630724382835,9,,,0,,,0
