dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete,rank_balanced_accuracy
bank-marketing,laplacian_ssl,250,0.8834088982269895,0.0012768998544501525,3,0.5103422493103996,0.007686315850828764,3,0.49110513801487893,0.015108074359001848,3,0.49110513801487893,0.015108074359001848,3,0.8443969454384185,0.028379986459161094,3,0.42792291546657985,0.03523996072732662,3,0.28149010200306596,0.00887960111537622,3,9.469,0.2008971627475116,3,3,3,0,1.0,True,3.0
bank-marketing,tabpfn3_self_training,500,0.894798923661027,0.0014089361829493505,3,0.6529026739250777,0.03163212947092394,3,0.68364167723765,0.026628737401036086,3,0.68364167723765,0.026628737401036086,3,0.8948820232011897,0.00982965481271532,3,0.513398911807121,0.02004423597526365,3,0.2389743586252543,0.005593158176267426,3,14.8668,0.15445818204290696,3,3,3,0,1.0,True,1.0
bank-marketing,tabiclv2_self_training,500,0.8955730030594568,0.0016037679175647328,3,0.6517011062408683,0.006323481709094515,3,0.6849669363334371,0.003776832216909367,3,0.6849669363334371,0.003776832216909367,3,0.9015245780229865,0.004258483102737242,3,0.5228770610011532,0.012177234794817101,3,0.23493701414896492,0.0054748770459501685,3,14.270766666666667,2.0117834931555967,3,3,3,0,1.0,True,2.0
bank-marketing,laplacian_ssl,500,0.8868369641343211,0.003057235325997057,3,0.5531439699278617,0.04102315007490284,3,0.5614284806874973,0.06901571584894525,3,0.5614284806874973,0.06901571584894525,3,0.8729946548328842,0.014813564876632218,3,0.4688583254086131,0.012553812193644208,3,0.26345584778283904,0.006847437985245356,3,13.451333333333332,0.5947670328232174,3,3,3,0,1.0,True,3.0
electricity,tabpfn3_self_training,50,0.7197396005737614,0.014823630890351894,3,0.7110011451454404,0.012283641191456647,3,0.7114029976999858,0.012881142537468476,3,0.7114029976999858,0.012881142537468476,3,0.7866390396591738,0.02460062082902537,3,0.7636603194011999,0.01085719305148292,3,0.5744951989154922,0.04928795618483126,3,13.252866666666668,0.7237491439258036,3,3,3,0,1.0,True,1.0
electricity,tabiclv2_self_training,50,0.6804222295781382,0.06328100690158532,3,0.6773137203506331,0.051594052257676166,3,0.6745311009611182,0.05737569587669653,3,0.6745311009611182,0.05737569587669653,3,0.7551847979700329,0.042549526024662644,3,0.7121843631534913,0.04389063165213798,3,0.6932530713581362,0.10676710585141486,3,8.330866666666667,1.6633572566749857,3,3,3,0,1.0,True,2.0
electricity,laplacian_ssl,50,0.6668873441465298,0.01870200956021822,3,0.642720984499508,0.019603295816197328,3,0.6392375898298436,0.023303531590493372,3,0.6392375898298436,0.023303531590493372,3,0.7295662632910954,0.02380066194812313,3,0.6800201302812151,0.024110743523586955,3,0.6383501380942548,0.03509281301602547,3,8.862433333333334,0.7708682399303617,3,3,3,0,1.0,True,3.0
electricity,tabpfn3_self_training,100,0.7471036080767958,0.011071875418665963,3,0.729839958699019,0.008608821034252636,3,0.7322975899847464,0.007855319355117402,3,0.7322975899847464,0.007855319355117402,3,0.8136734252506065,0.008487104083892713,3,0.7857325699154748,0.011540209253294867,3,0.5280119419120518,0.02589168362355981,3,13.031933333333333,3.325670009687271,3,3,3,0,1.0,True,1.0
electricity,tabiclv2_self_training,100,0.7302585604472397,0.014824178413100512,3,0.7175869190969862,0.021166497748125627,3,0.7192528212071424,0.020238512683143868,3,0.7192528212071424,0.020238512683143868,3,0.7979737536784516,0.006261030459010052,3,0.7584568002092315,0.01093303655900079,3,0.559944749831535,0.03682811724332148,3,8.951233333333333,1.2684262861251867,3,3,3,0,1.0,True,2.0
electricity,laplacian_ssl,100,0.6739122439221744,0.05123619912634632,3,0.633781848630842,0.07407405813938402,3,0.6085867621706297,0.11950350944301201,3,0.6085867621706297,0.11950350944301201,3,0.7504658735363433,0.034057590974012585,3,0.707309240964746,0.03311469040826554,3,0.6025842571772756,0.050783175286277814,3,9.130366666666667,0.6659073308902176,3,3,3,0,1.0,True,3.0
electricity,tabiclv2_self_training,250,0.7693552539629996,0.006866167397280202,3,0.7566684872053999,0.006509581643782031,3,0.75988674128415,0.0066842965839459525,3,0.75988674128415,0.0066842965839459525,3,0.8405554569984099,0.007639285238064584,3,0.8001608340475498,0.016581357386964465,3,0.4938303683019971,0.01430126211234417,3,9.826066666666668,0.5958018154834152,3,3,3,0,1.0,True,1.0
electricity,tabpfn3_self_training,250,0.7649417043657362,0.006621550268398402,3,0.7472361448032588,0.005756178725420366,3,0.7518052028016382,0.006193185448718606,3,0.7518052028016382,0.006193185448718606,3,0.842776547474534,0.008447399512896112,3,0.8050111845439499,0.012050993744061893,3,0.49645405603677856,0.004839008533233031,3,12.967566666666665,0.6120734133527881,3,3,3,0,1.0,True,2.0
electricity,laplacian_ssl,250,0.7149214755967487,0.03135452182277799,3,0.697130010385044,0.03651767582124529,3,0.699428693563457,0.03703213390901969,3,0.699428693563457,0.03703213390901969,3,0.7770596588549609,0.02758383007349301,3,0.7366244912518818,0.034680932768508255,3,0.5571639650249652,0.026500142863029964,3,10.717366666666665,1.1475790793375993,3,3,3,0,1.0,True,3.0
electricity,tabiclv2_self_training,500,0.7828533598146309,0.007723711795211283,3,0.7698507158238702,0.008473480436850485,3,0.7735087466894482,0.008325513581304147,3,0.7735087466894482,0.008325513581304147,3,0.8595907010336541,0.005991095728386323,3,0.8280220832186632,0.003907486380155575,3,0.4591782949254098,0.007038477042133822,3,10.128066666666667,0.11549113963128733,3,3,3,0,1.0,True,1.0
electricity,tabpfn3_self_training,500,0.7835521718341977,0.005615725190428242,3,0.7691295848175043,0.005741060143552802,3,0.7734029476793968,0.005870610381149431,3,0.7734029476793968,0.005870610381149431,3,0.860400624830155,0.005649047025428092,3,0.8274360307330187,0.004128315970763917,3,0.460540530560763,0.00632355448179945,3,14.047766666666666,0.8025092169771842,3,3,3,0,1.0,True,2.0
electricity,laplacian_ssl,500,0.7539813895325316,0.006949005011889454,3,0.7373830852018771,0.007089498077560409,3,0.7412946771608793,0.007229781439267874,3,0.7412946771608793,0.007229781439267874,3,0.8235433696843093,0.00932012811773704,3,0.7913377445518539,0.011828553687121173,3,0.5070201537044464,0.009264602711998528,3,16.619033333333334,1.2835951126945506,3,3,3,0,1.0,True,3.0
phoneme,tabiclv2_self_training,50,0.7761332099907493,0.011215870169271162,3,0.7296521710406791,0.032283054598693066,3,0.727638911280743,0.01840085448566243,3,0.727638911280743,0.01840085448566243,3,0.8376550448411977,0.023991841899241823,3,0.6363807357669243,0.05294185863137217,3,0.4968288064581286,0.075386608463183,3,4.6558,0.4914683204439529,3,3,3,0,1.0,True,1.0
phoneme,tabpfn3_self_training,50,0.7644156645081716,0.005874979612475332,3,0.7041361807081001,0.05920803869398195,3,0.7026325596258439,0.044556142200271986,3,0.7026325596258439,0.044556142200271986,3,0.8214830352178198,0.024856532314179915,3,0.6014991802326076,0.029982645349521164,3,0.5080663255173025,0.04237476653324656,3,9.719933333333334,1.881190964079228,3,3,3,0,1.0,True,2.0
phoneme,laplacian_ssl,50,0.759790317607154,0.01532193431859985,3,0.6737940498015317,0.041815914202573655,3,0.6829928413007775,0.04047516204207462,3,0.6829928413007775,0.04047516204207462,3,0.80855230922534,0.014648953598810164,3,0.5927015845694733,0.0393853572878125,3,0.4978759758109223,0.016220140387209675,3,3.7386,0.20865303736106972,3,3,3,0,1.0,True,3.0
