dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete
bank-marketing,unlabeled_attention_ssl,500,0.8793173356924324,0.0015690808104827135,3,0.670921099304422,0.008475781439009593,3,0.6841597761635141,0.0048009652303129475,3,0.6841597761635141,0.0048009652303129475,3,0.8027748547114371,0.02035047271470094,3,0.41938232751558235,0.013549248551312313,3,0.6531883648036979,0.08139287828949321,3,6.975933333333333,0.11172131995878537,3,3,3,0,1.0,True
electricity,embedding_alignment_ssl,50,0.5770348302622383,0.002822458353444395,3,0.5305732155564371,0.034697243538211776,3,0.46972880236219633,0.08829837409987056,3,0.46972880236219633,0.08829837409987056,3,0.6036926455550616,0.013319972737708428,3,0.5096280705461133,0.0036269303589485605,3,0.6836389898586294,0.00889344979952262,3,3.4489,0.24781361948044725,3,3,3,0,1.0,True
electricity,embedding_alignment_ssl,100,0.5964912280701754,0.039332472151332835,3,0.5552453358661412,0.09708727285161621,3,0.4592274407369299,0.15672050550048053,3,0.4592274407369299,0.15672050550048053,3,0.5939277641458849,0.21152362315492654,3,0.5343779430314216,0.18738425410877244,3,0.6659427975554155,0.03797190890503134,3,3.257633333333333,0.20772819580724552,3,3,3,0,1.0,True
electricity,embedding_alignment_ssl,250,0.5976681746294458,0.0385409812269363,3,0.5554278714513613,0.09600388950915437,3,0.4571335103294312,0.15915169997635986,3,0.4571335103294312,0.15915169997635986,3,0.609515778223832,0.22034191161750422,3,0.5500568988478275,0.19296019135664128,3,0.6637065750178466,0.038381519289118815,3,3.319733333333333,0.1697257886513812,3,3,3,0,1.0,True
electricity,embedding_alignment_ssl,500,0.5951671631909964,0.037499591107496566,3,0.5525166788589607,0.09355911461506852,3,0.4561661747326225,0.15714319775102947,3,0.4561661747326225,0.15714319775102947,3,0.5726972012206911,0.20312442599793723,3,0.5155798851541533,0.18523276142055686,3,0.6692967311854737,0.036790682951083266,3,3.311,0.2745744161425096,3,3,3,0,1.0,True
electricity,geometric_attention_ssl,50,0.607635440803266,0.03827084521371262,3,0.5531213518629626,0.07023364482801893,3,0.4744223049807417,0.1408097604196047,3,0.4744223049807417,0.1408097604196047,3,0.6992334136629438,0.008233096926382513,3,0.6416201038518498,0.0007398574038436768,3,0.6592786165687651,0.014998793797338488,3,9.4313,0.841208630483544,3,3,3,0,1.0,True
electricity,geometric_attention_ssl,100,0.6653058222075104,0.05921319337498439,3,0.6292666717163361,0.08848369218805566,3,0.5981301380618017,0.14656443117790466,3,0.5981301380618017,0.14656443117790466,3,0.7422342893819404,0.03740135366808093,3,0.6901184470251348,0.05267811071095838,3,0.6050979241182114,0.059344755604448095,3,10.240033333333335,0.17044548493091088,3,3,3,0,1.0,True
electricity,geometric_attention_ssl,250,0.7145536797969768,0.030131770505177922,3,0.6941537119389469,0.02583593544913757,3,0.6966499532460319,0.026442848627566178,3,0.6966499532460319,0.026442848627566178,3,0.7801162619954566,0.033608830666887295,3,0.7424043255431623,0.041162275778189594,3,0.5639549504380211,0.025684127918569215,3,11.673233333333334,0.5875263767128529,3,3,3,0,1.0,True
electricity,geometric_attention_ssl,500,0.7538710507926,0.007936978820126202,3,0.7394216567035358,0.010771349602828918,3,0.7422186915445611,0.010056131552495356,3,0.7422186915445611,0.010056131552495356,3,0.8183107078241306,0.005117677021669235,3,0.7848736515468699,0.01023274644917359,3,0.5167066276093587,0.011258591224272073,3,14.691933333333333,0.8036321878405163,3,3,3,0,1.0,True
electricity,laplacian_ssl,50,0.6668873441465298,0.01870200956021822,3,0.642720984499508,0.019603295816197328,3,0.6392375898298436,0.023303531590493372,3,0.6392375898298436,0.023303531590493372,3,0.7295662632910954,0.02380066194812313,3,0.6800201302812151,0.024110743523586955,3,0.6383501380942548,0.03509281301602547,3,8.862433333333334,0.7708682399303617,3,3,3,0,1.0,True
electricity,laplacian_ssl,100,0.6739122439221744,0.05123619912634632,3,0.633781848630842,0.07407405813938402,3,0.6085867621706297,0.11950350944301201,3,0.6085867621706297,0.11950350944301201,3,0.7504658735363433,0.034057590974012585,3,0.707309240964746,0.03311469040826554,3,0.6025842571772756,0.050783175286277814,3,9.130366666666667,0.6659073308902176,3,3,3,0,1.0,True
electricity,laplacian_ssl,250,0.7149214755967487,0.03135452182277799,3,0.697130010385044,0.03651767582124529,3,0.699428693563457,0.03703213390901969,3,0.699428693563457,0.03703213390901969,3,0.7770596588549609,0.02758383007349301,3,0.7366244912518818,0.034680932768508255,3,0.5571639650249652,0.026500142863029964,3,10.717366666666665,1.1475790793375993,3,3,3,0,1.0,True
electricity,laplacian_ssl,500,0.7539813895325316,0.006949005011889454,3,0.7373830852018771,0.007089498077560409,3,0.7412946771608793,0.007229781439267874,3,0.7412946771608793,0.007229781439267874,3,0.8235433696843093,0.00932012811773704,3,0.7913377445518539,0.011828553687121173,3,0.5070201537044464,0.009264602711998528,3,16.619033333333334,1.2835951126945506,3,3,3,0,1.0,True
electricity,tabiclv2_self_training,50,0.6804222295781382,0.06328100690158532,3,0.6773137203506331,0.051594052257676166,3,0.6745311009611182,0.05737569587669653,3,0.6745311009611182,0.05737569587669653,3,0.7551847979700329,0.042549526024662644,3,0.7121843631534913,0.04389063165213798,3,0.6932530713581362,0.10676710585141486,3,8.330866666666667,1.6633572566749857,3,3,3,0,1.0,True
electricity,tabiclv2_self_training,100,0.7302585604472397,0.014824178413100512,3,0.7175869190969862,0.021166497748125627,3,0.7192528212071424,0.020238512683143868,3,0.7192528212071424,0.020238512683143868,3,0.7979737536784516,0.006261030459010052,3,0.7584568002092315,0.01093303655900079,3,0.559944749831535,0.03682811724332148,3,8.951233333333333,1.2684262861251867,3,3,3,0,1.0,True
electricity,tabiclv2_self_training,250,0.7693552539629996,0.006866167397280202,3,0.7566684872053999,0.006509581643782031,3,0.75988674128415,0.0066842965839459525,3,0.75988674128415,0.0066842965839459525,3,0.8405554569984099,0.007639285238064584,3,0.8001608340475498,0.016581357386964465,3,0.4938303683019971,0.01430126211234417,3,9.826066666666668,0.5958018154834152,3,3,3,0,1.0,True
electricity,tabiclv2_self_training,500,0.7828533598146309,0.007723711795211283,3,0.7698507158238702,0.008473480436850485,3,0.7735087466894482,0.008325513581304147,3,0.7735087466894482,0.008325513581304147,3,0.8595907010336541,0.005991095728386323,3,0.8280220832186632,0.003907486380155575,3,0.4591782949254098,0.007038477042133822,3,10.128066666666667,0.11549113963128733,3,3,3,0,1.0,True
electricity,tabpfn3_self_training,50,0.7197396005737614,0.014823630890351894,3,0.7110011451454404,0.012283641191456647,3,0.7114029976999858,0.012881142537468476,3,0.7114029976999858,0.012881142537468476,3,0.7866390396591738,0.02460062082902537,3,0.7636603194011999,0.01085719305148292,3,0.5744951989154922,0.04928795618483126,3,13.252866666666668,0.7237491439258036,3,3,3,0,1.0,True
electricity,tabpfn3_self_training,100,0.7471036080767958,0.011071875418665963,3,0.729839958699019,0.008608821034252636,3,0.7322975899847464,0.007855319355117402,3,0.7322975899847464,0.007855319355117402,3,0.8136734252506065,0.008487104083892713,3,0.7857325699154748,0.011540209253294867,3,0.5280119419120518,0.02589168362355981,3,13.031933333333333,3.325670009687271,3,3,3,0,1.0,True
electricity,tabpfn3_self_training,250,0.7649417043657362,0.006621550268398402,3,0.7472361448032588,0.005756178725420366,3,0.7518052028016382,0.006193185448718606,3,0.7518052028016382,0.006193185448718606,3,0.842776547474534,0.008447399512896112,3,0.8050111845439499,0.012050993744061893,3,0.49645405603677856,0.004839008533233031,3,12.967566666666665,0.6120734133527881,3,3,3,0,1.0,True
electricity,tabpfn3_self_training,500,0.7835521718341977,0.005615725190428242,3,0.7691295848175043,0.005741060143552802,3,0.7734029476793968,0.005870610381149431,3,0.7734029476793968,0.005870610381149431,3,0.860400624830155,0.005649047025428092,3,0.8274360307330187,0.004128315970763917,3,0.460540530560763,0.00632355448179945,3,14.047766666666666,0.8025092169771842,3,3,3,0,1.0,True
electricity,unlabeled_attention_ssl,50,0.664680569347898,0.020491243831488457,3,0.6597864089474829,0.014216486838207653,3,0.6562292025666786,0.012972085244757188,3,0.6562292025666786,0.012972085244757188,3,0.7333511566733043,0.016786232466429477,3,0.6824954392672508,0.03611935495395314,3,0.6377609701199662,0.03841905912301573,3,4.534199999999999,0.1917725997112205,3,3,3,0,1.0,True
electricity,unlabeled_attention_ssl,100,0.6779947772996433,0.08902403693590498,3,0.644822585510505,0.1255653115900035,3,0.6013193264356592,0.20453492613667243,3,0.6013193264356592,0.20453492613667243,3,0.7207599885452235,0.10793407695196269,3,0.6715854973593078,0.1341517215393338,3,0.7147553929095919,0.04638354436429268,3,4.6325,0.14112515721869037,3,3,3,0,1.0,True
electricity,unlabeled_attention_ssl,250,0.7440141233587113,0.00823410932662727,3,0.7205931002910869,0.01460305290958228,3,0.7242820338396978,0.0153736566930053,3,0.7242820338396978,0.0153736566930053,3,0.8025393442339751,0.015163148892903289,3,0.7669281228260187,0.013212021035176266,3,0.5755337880580202,0.024014323861456785,3,5.6875,0.15416303058775144,3,3,3,0,1.0,True
electricity,unlabeled_attention_ssl,500,0.7335319430652102,0.009561346830360805,3,0.7264372538701398,0.005958890662886323,3,0.7265553368887159,0.0072971325849944,3,0.7265553368887159,0.0072971325849944,3,0.8066188625752383,0.008368778247792344,3,0.7688632418802399,0.011816330010745365,3,0.625828967980787,0.027786364721933406,3,6.623366666666667,0.04802294590436229,3,3,3,0,1.0,True
jannis,embedding_alignment_ssl,50,0.4537131028442905,0.09186881239453987,3,0.32641474828603106,0.02369652686591851,3,0.3048291516013819,0.05716061149416262,3,0.3048291516013819,0.05716061149416262,3,0.651620089483056,0.03437292814513236,3,,,0,1.1781899531263675,0.09954691550206875,3,4.164333333333333,0.3710456755351468,3,3,3,0,1.0,True
jannis,embedding_alignment_ssl,100,0.5137238510379969,0.04953097438557948,3,0.36671736909763997,0.025827485195644838,3,0.35025091500806643,0.020091460328529504,3,0.35025091500806643,0.020091460328529504,3,0.6985687936804044,0.034841168607774045,3,,,0,1.0705974429907574,0.07069313366857934,3,4.370866666666667,0.19430168124165403,3,3,3,0,1.0,True
jannis,embedding_alignment_ssl,250,0.5219840369419398,0.060058271368520405,3,0.3607900558010393,0.03243470034150047,3,0.3466878738451135,0.04167011906698308,3,0.3466878738451135,0.04167011906698308,3,0.7106042844897192,0.03670943936341518,3,,,0,1.0371679624245926,0.07139156659320557,3,4.297899999999999,0.11934659609724953,3,3,3,0,1.0,True
jannis,embedding_alignment_ssl,500,0.5540693855615931,0.015217472558147028,3,0.3499280759086513,0.01583379331505231,3,0.3409123954954663,0.02186177444373418,3,0.3409123954954663,0.02186177444373418,3,0.7240091252955345,0.01402817747265693,3,,,0,0.9972568904556284,0.00893937792122051,3,4.127066666666667,0.2591316332162733,3,3,3,0,1.0,True
jannis,geometric_attention_ssl,50,0.49666606954479403,0.02876803625098492,3,0.287955236474571,0.033983353099550626,3,0.2321547795709004,0.05938786716294324,3,0.2321547795709004,0.05938786716294324,3,0.655030901278868,0.019741165356865757,3,,,0,1.102805389170454,0.035157404301777176,3,14.733666666666666,0.42099817497624986,3,3,3,0,1.0,True
jannis,geometric_attention_ssl,100,0.5361955375092057,0.006510089095771085,3,0.3277849752006024,0.010833232031476533,3,0.2954064518248096,0.014413084077978967,3,0.2954064518248096,0.014413084077978967,3,0.7060782785974805,0.003088753839750496,3,,,0,1.0026501387727345,0.017461670953905606,3,14.907066666666665,0.343311845605905,3,3,3,0,1.0,True
jannis,geometric_attention_ssl,250,0.5540892896240123,0.011500501125402145,3,0.3501019540845362,0.01753867495098622,3,0.3333260402984288,0.033970042840869644,3,0.3333260402984288,0.033970042840869644,3,0.719789133726478,0.009484991625724951,3,,,0,0.9666553103530373,0.013994265237419042,3,17.1477,0.3651669618133595,3,3,3,0,1.0,True
jannis,geometric_attention_ssl,500,0.5686391592524034,0.024066011665800077,3,0.3685867524924078,0.029856743666792317,3,0.3564642433369878,0.05016058809159545,3,0.3564642433369878,0.05016058809159545,3,0.7298177130542499,0.02643094766045573,3,,,0,0.9368559894868943,0.024345784703236936,3,18.625733333333333,1.3667449445062292,3,3,3,0,1.0,True
jannis,laplacian_ssl,50,0.5198144941382536,0.0069230952999847824,3,0.32317455016365876,0.018272870867027308,3,0.28916821025912903,0.01740660393070105,3,0.28916821025912903,0.01740660393070105,3,0.6850201489251667,0.012880642310868013,3,,,0,1.1027936175760418,0.02667505605892718,3,12.979933333333333,0.2923689849032103,3,3,3,0,1.0,True
jannis,laplacian_ssl,100,0.5306423040942656,0.012633373561719386,3,0.3232057953217686,0.0021871037783193384,3,0.29017266140612524,0.006131620442914863,3,0.29017266140612524,0.006131620442914863,3,0.7121134132886344,0.0022335763686846893,3,,,0,1.041881141058351,0.009152034085845744,3,13.503066666666667,0.20455982824917873,3,3,3,0,1.0,True
jannis,laplacian_ssl,250,0.5731772854839673,0.007907976930961225,3,0.3858443733597349,0.009081323846144927,3,0.38814411212631333,0.01103282205202656,3,0.38814411212631333,0.01103282205202656,3,0.7237602560842532,0.010450130637464644,3,,,0,0.9567103566027507,0.011723133359472624,3,15.7296,0.39586256453471264,3,3,3,0,1.0,True
jannis,laplacian_ssl,500,0.5859357894946359,0.011649897213419056,3,0.3856657701318437,0.006881852460216808,3,0.38554203381991115,0.007269575012603071,3,0.38554203381991115,0.007269575012603071,3,0.7478283245315677,0.009805928224897035,3,,,0,0.9212261312000128,0.01616473100981083,3,20.9648,0.9457997303869371,3,3,3,0,1.0,True
jannis,tabiclv2_self_training,50,0.5192372763280986,0.011451099629630724,3,0.3851687085584765,0.014811476107945165,3,0.37900054922459714,0.016079103558722024,3,0.37900054922459714,0.016079103558722024,3,0.670223073947993,0.04375468560388969,3,,,0,1.1695172247853736,0.04987433473038155,3,36.2753,13.913731698936848,3,3,3,0,1.0,True
jannis,tabiclv2_self_training,100,0.537668438128222,0.016058730285856727,3,0.3913891829304343,0.023039042967318235,3,0.3868867973940799,0.017058611773399034,3,0.3868867973940799,0.017058611773399034,3,0.6967650058424728,0.030979870732630005,3,,,0,1.0605923751244217,0.08297982862043157,3,37.028933333333335,8.319283244567005,3,3,3,0,1.0,True
jannis,tabiclv2_self_training,250,0.6147170637527118,0.025788291966568153,3,0.4452784217119085,0.016738508884410655,3,0.44740654646016065,0.017950024246960586,3,0.44740654646016065,0.017950024246960586,3,0.7730227501810886,0.019140128788372925,3,,,0,0.8902135620514633,0.03711230978991355,3,45.17316666666667,0.6763447740119926,3,3,3,0,1.0,True
jannis,tabiclv2_self_training,500,0.6459465376883422,0.012251964982913713,3,0.46713650508417354,0.008906141152577245,3,0.47171910588420024,0.01053663175454799,3,0.47171910588420024,0.01053663175454799,3,0.805583658429429,0.010616862291801601,3,,,0,0.8421565425582335,0.048713558064990045,3,41.256499999999996,7.027670455421201,3,3,3,0,1.0,True
jannis,tabpfn3_self_training,50,0.5302442228458828,0.01142189726972737,3,0.35468651295085846,0.016714906027774527,3,0.34788879291319413,0.013686419549512252,3,0.34788879291319413,0.013686419549512252,3,0.6714585530198517,0.06038833578956101,3,,,0,1.0712534203334254,0.038819078564997486,3,17.5598,0.4840422605516996,3,3,3,0,1.0,True
jannis,tabpfn3_self_training,100,0.5652355645787305,0.005149462151394359,3,0.39675294766262015,0.03383381420758424,3,0.3857632091826064,0.022399585635040117,3,0.3857632091826064,0.022399585635040117,3,0.7144996602305156,0.019356691365226688,3,,,0,0.9882073829662144,0.027332283354392948,3,26.661433333333335,8.385914996786775,3,3,3,0,1.0,True
jannis,tabpfn3_self_training,250,0.5995899763141658,0.022336854622424716,3,0.4281769476612236,0.015135383630598343,3,0.4280698243451653,0.017757168776996287,3,0.4280698243451653,0.017757168776996287,3,0.7589397005238324,0.010010088359248246,3,,,0,0.897625849803089,0.0186953812220926,3,26.372566666666668,0.10187248565404278,3,3,3,0,1.0,True
jannis,tabpfn3_self_training,500,0.640512728647917,0.0034536846363319314,3,0.45597743324426193,0.0055087153712903136,3,0.46009181516724706,0.001831269143218406,3,0.46009181516724706,0.001831269143218406,3,0.8028207798981318,0.0018125095838811953,3,,,0,0.8323168855088606,0.0042915380634285785,3,27.30916666666667,0.218550734003192,3,3,3,0,1.0,True
jannis,unlabeled_attention_ssl,50,0.500069664218467,0.029077403282173335,3,0.31274257727069305,0.02691974113490861,3,0.2921451882694875,0.03509404477919181,3,0.2921451882694875,0.03509404477919181,3,0.6442672182627279,0.04612654891659281,3,,,0,1.0814310949604797,0.033182147620680516,3,7.316299999999999,0.4281031534572012,3,3,3,0,1.0,True
jannis,unlabeled_attention_ssl,100,0.5074341673135486,0.018079584232641867,3,0.3613993291158876,0.0217908523161533,3,0.36038375702372544,0.01892640942990271,3,0.36038375702372544,0.01892640942990271,3,0.6560648910911276,0.04042016476234416,3,,,0,1.2128404611808508,0.13189396044690185,3,8.0859,0.17023046143390438,3,3,3,0,1.0,True
jannis,unlabeled_attention_ssl,250,0.5211082581954977,0.012018181012278837,3,0.37609468746948255,0.005889038949082277,3,0.3726275468859018,0.008852920688417911,3,0.3726275468859018,0.008852920688417911,3,0.6646854975556405,0.02184896508496288,3,,,0,1.7904563395050734,0.27438425897563773,3,9.050866666666666,0.16914302626278638,3,3,3,0,1.0,True
jannis,unlabeled_attention_ssl,500,0.5313190422165164,0.019683386868397473,3,0.384095135998096,0.012605294612472858,3,0.3857836035325453,0.012558351932023258,3,0.3857836035325453,0.012558351932023258,3,0.6793376779239263,0.015654685319340708,3,,,0,2.1740119697641824,0.43545968988101347,3,11.481066666666669,0.19025368152373132,3,3,3,0,1.0,True
phoneme,embedding_alignment_ssl,50,0.7360468701819304,0.0383913080517293,3,0.6723771064902747,0.05540538498738772,3,0.6705457329182618,0.05216054723589536,3,0.6705457329182618,0.05216054723589536,3,0.7940869627451952,0.01965969962531625,3,0.5671549275167801,0.03130058100157684,3,0.5206779617840215,0.05675682214649825,3,3.3359666666666663,0.019289980127862674,3,3,3,0,1.0,True
phoneme,embedding_alignment_ssl,100,0.7446808510638299,0.010425002469551034,3,0.6551067765537516,0.029066043348722096,3,0.6640108925972582,0.02702770259294025,3,0.6640108925972582,0.02702770259294025,3,0.8037158460920167,0.010711092129557745,3,0.5722452939946393,0.007079094707070893,3,0.4799644851014961,0.016023150275737735,3,3.2101666666666664,0.3089155601994394,3,3,3,0,1.0,True
phoneme,embedding_alignment_ssl,250,0.7434474252235584,0.0026704452783978946,3,0.6317784806293734,0.004620523922553917,3,0.6424585811976845,0.004833529333688641,3,0.6424585811976845,0.004833529333688641,3,0.8045320164500306,0.01347598035193442,3,0.57941990872895,0.02704360810406305,3,0.4831685829431227,0.015442486293941791,3,3.404533333333333,0.0014011899704655776,3,3,3,0,1.0,True
phoneme,embedding_alignment_ssl,500,0.7446808510638298,0.005550416281221104,3,0.6304977951013262,0.017080531909958417,3,0.639974227954188,0.01855740549920522,3,0.639974227954188,0.01855740549920522,3,0.8069846565478058,0.012084209269322091,3,0.588317440623892,0.01764491579174192,3,0.4829578089933791,0.018099622277878816,3,3.3894333333333333,0.06270999388720526,3,3,3,0,1.0,True
phoneme,geometric_attention_ssl,50,0.7126117792167745,0.010958591208089324,3,0.5121427706299789,0.02079989899901215,3,0.44037528345742377,0.04319497151898685,3,0.44037528345742377,0.04319497151898685,3,0.7953972396099999,0.004946822602505328,3,0.5811113551171497,0.03773096796513062,3,0.5652194593163625,0.0736614621495272,3,4.627133333333333,0.1876395036588334,3,3,3,0,1.0,True
phoneme,geometric_attention_ssl,100,0.7711995066296639,0.0291995821181871,3,0.6923244201474336,0.10096986089437635,3,0.687930846505097,0.09833622564437823,3,0.687930846505097,0.09833622564437823,3,0.8127831822110646,0.014628287506200092,3,0.5987273750738811,0.014207258508274425,3,0.4715677791205078,0.017013584074244893,3,5.6251,0.10283671523342232,3,3,3,0,1.0,True
phoneme,geometric_attention_ssl,250,0.7789084181313598,0.0115910861111394,3,0.7310002972897088,0.017677597778496444,3,0.7319445229632309,0.01567072062399119,3,0.7319445229632309,0.01567072062399119,3,0.8213977020606581,0.024012188806364004,3,0.6004144715520502,0.039147556454212265,3,0.4557985469488473,0.021991766842830898,3,7.858933333333334,0.9095393577703683,3,3,3,0,1.0,True
phoneme,geometric_attention_ssl,500,0.786308973172988,0.018056633946293386,3,0.7254694699985135,0.03229659527133475,3,0.7323357977652822,0.02910137829312319,3,0.7323357977652822,0.02910137829312319,3,0.8522332513033953,0.01073379435228017,3,0.6614139859990943,0.046876494343250585,3,0.431184529576966,0.016643999980942827,3,10.727233333333333,0.5893393278352745,3,3,3,0,1.0,True
phoneme,laplacian_ssl,50,0.759790317607154,0.01532193431859985,3,0.6737940498015317,0.041815914202573655,3,0.6829928413007775,0.04047516204207462,3,0.6829928413007775,0.04047516204207462,3,0.80855230922534,0.014648953598810164,3,0.5927015845694733,0.0393853572878125,3,0.4978759758109223,0.016220140387209675,3,3.7386,0.20865303736106972,3,3,3,0,1.0,True
phoneme,laplacian_ssl,100,0.7588652482269503,0.028756616545258767,3,0.6722167627352856,0.07332223634276737,3,0.6777568676589086,0.06503494766185505,3,0.6777568676589086,0.06503494766185505,3,0.814624726796263,0.014598096889851368,3,0.5950376105532661,0.01747019574420172,3,0.4695617830470972,0.01793994370045676,3,3.7705,0.24056340120641792,3,3,3,0,1.0,True
phoneme,laplacian_ssl,250,0.7764415664508171,0.006018877982097787,3,0.7237180757648328,0.01075617762422866,3,0.7264782588889925,0.007730546175460835,3,0.7264782588889925,0.007730546175460835,3,0.8300480067826097,0.015137769313776448,3,0.6005462470191962,0.040239546049767455,3,0.447170249611055,0.01417027435257984,3,3.570766666666666,0.07006014083152655,3,3,3,0,1.0,True
phoneme,laplacian_ssl,500,0.7856922602528522,0.0075342532981008715,3,0.722572271678751,0.01597737996082428,3,0.7304960942939621,0.011748915315137397,3,0.7304960942939621,0.011748915315137397,3,0.8502155350388954,0.01566973972629507,3,0.6568101093742201,0.05005131473643362,3,0.4296835163864521,0.01988690485794495,3,4.705466666666667,0.23858887931614367,3,3,3,0,1.0,True
phoneme,tabiclv2_self_training,50,0.7761332099907493,0.011215870169271162,3,0.7296521710406791,0.032283054598693066,3,0.727638911280743,0.01840085448566243,3,0.727638911280743,0.01840085448566243,3,0.8376550448411977,0.023991841899241823,3,0.6363807357669243,0.05294185863137217,3,0.4968288064581286,0.075386608463183,3,4.6558,0.4914683204439529,3,3,3,0,1.0,True
phoneme,tabiclv2_self_training,100,0.7967930928152945,0.01619091654989223,3,0.7574955544177802,0.01720190465300132,3,0.7558305253070268,0.014107598289519128,3,0.7558305253070268,0.014107598289519128,3,0.8671816935603746,0.021708258147830176,3,0.701917641291799,0.04427290108979747,3,0.43021848852128447,0.04494482224225061,3,5.2069,0.4045442744620171,3,3,3,0,1.0,True
phoneme,tabiclv2_self_training,250,0.8193031144002467,0.00874341466466719,3,0.7851097769776647,0.002025386453232599,3,0.7833726006151819,0.0066037114443975664,3,0.7833726006151819,0.0066037114443975664,3,0.8894385078258763,0.009057811736581186,3,0.7405710570594856,0.0032186212356657747,3,0.3838857503095133,0.025537261701519702,3,5.462866666666667,0.41956670903842336,3,3,3,0,1.0,True
phoneme,tabiclv2_self_training,500,0.8304039469626888,0.010520334325767522,3,0.7926555678508707,0.00847524173292599,3,0.7943279967414822,0.010964281749197873,3,0.7943279967414822,0.010964281749197873,3,0.9059408393479447,0.00623454144820141,3,0.773346407179735,0.013792396550934297,3,0.3493634481575853,0.005237707547525804,3,5.209266666666667,0.3656346035775788,3,3,3,0,1.0,True
phoneme,tabpfn3_self_training,50,0.7644156645081716,0.005874979612475332,3,0.7041361807081001,0.05920803869398195,3,0.7026325596258439,0.044556142200271986,3,0.7026325596258439,0.044556142200271986,3,0.8214830352178198,0.024856532314179915,3,0.6014991802326076,0.029982645349521164,3,0.5080663255173025,0.04237476653324656,3,9.719933333333334,1.881190964079228,3,3,3,0,1.0,True
phoneme,tabpfn3_self_training,100,0.797718162195498,0.02144352593365861,3,0.7729153935510155,0.008528892407518049,3,0.7632275342047655,0.010543689341579064,3,0.7632275342047655,0.010543689341579064,3,0.8656002774703948,0.01691775255798075,3,0.6957406144949645,0.03323432659250519,3,0.43646485715101385,0.03819779681008212,3,9.6193,0.06635932489108093,3,3,3,0,1.0,True
phoneme,tabpfn3_self_training,250,0.8162195497995683,0.012961979375259761,3,0.7856967865184622,0.004719489179364151,3,0.7815520746694706,0.010907912787044956,3,0.7815520746694706,0.010907912787044956,3,0.8917727825766208,0.007297297289579909,3,0.7401811832905955,0.025502665578527747,3,0.3802015080070429,0.01792092006598884,3,9.980566666666666,1.0942072579421744,3,3,3,0,1.0,True
phoneme,tabpfn3_self_training,500,0.8325624421831638,0.0057770564277506,3,0.7969511288750888,0.007564896886791979,3,0.7975303514687243,0.005341653087515285,3,0.7975303514687243,0.005341653087515285,3,0.9098124872688436,0.0004439484638821351,3,0.7772279620331687,0.027465920449126453,3,0.3505218347172916,0.006981187298408592,3,10.049666666666667,0.36789286937005583,3,3,3,0,1.0,True
phoneme,unlabeled_attention_ssl,50,0.7637989515880358,0.027353494953617098,3,0.6984704719749395,0.08396354265366442,3,0.6969828301689741,0.06882470971941587,3,0.6969828301689741,0.06882470971941587,3,0.814452684140695,0.014672908252127819,3,0.5790210525172187,0.015754623104270272,3,0.4809858452975324,0.01067790370633968,3,4.9492,2.8430111906216617,3,3,3,0,1.0,True
phoneme,unlabeled_attention_ssl,100,0.7733580018501387,0.021871582641141352,3,0.7439922704675707,0.04885169992634405,3,0.7329544779087683,0.03358289022236448,3,0.7329544779087683,0.03358289022236448,3,0.8179430855368556,0.018219206220231397,3,0.6109740568977998,0.016001805216671775,3,0.5108739437903714,0.08035946597626398,3,4.951366666666666,2.9026711186996943,3,3,3,0,1.0,True
phoneme,unlabeled_attention_ssl,250,0.7897008942337341,0.005260167162883791,3,0.7657054299414779,0.006853183239914831,3,0.7552467595883768,0.001706441924034817,3,0.7552467595883768,0.001706441924034817,3,0.836070876068729,0.015454813019100974,3,0.6203116845704949,0.05250537112767396,3,0.4559589233804478,0.009390495904099582,3,4.058533333333333,0.8486781506161998,3,3,3,0,1.0,True
phoneme,unlabeled_attention_ssl,500,0.799568300955905,0.016164467988999245,3,0.7748395186108863,0.021798133204732353,3,0.7653412249091147,0.01637892527286804,3,0.7653412249091147,0.01637892527286804,3,0.8666710709586493,0.015748761942092418,3,0.6892300658755524,0.024268863854469896,3,0.431536972930775,0.01883741005026688,3,4.677966666666666,0.676953893063134,3,3,3,0,1.0,True
satimage,embedding_alignment_ssl,50,0.7594608605495076,0.03811322204808975,3,0.6664463295561038,0.04728889548116434,3,0.6244793034895316,0.06700019585386577,3,0.6244793034895316,0.06700019585386577,3,0.9492728300134058,0.009584879367161117,3,,,0,0.759991158632099,0.05228678240110773,3,3.562,0.27497207130906953,3,3,3,0,1.0,True
satimage,embedding_alignment_ssl,100,0.7558320373250389,0.017578000863852764,3,0.6640714050096513,0.025410857857190276,3,0.626789099109653,0.030389074547998392,3,0.626789099109653,0.030389074547998392,3,0.9543070231857045,0.0031184858849417256,3,,,0,0.7330505896860685,0.03736638135444297,3,3.5013666666666663,0.2895959656717155,3,3,3,0,1.0,True
